interval_col,tattoo,from_year,to_year,from_primary,to_primary,from_detector_name,to_detector_name,from_x,from_y,to_x,to_y,observed_endpoint_distance_m,has_origin_xy,has_destination_xy
274,016C,2017,2018,42,43,42,43,382786,200771,381016,201635,1969.6182371210925,TRUE,TRUE
275,016E,2013,2014,38,39,38,39,382076,201048,380906,200398,1338.43191832831,TRUE,TRUE
276,016E,2014,2015,39,40,39,40,380906,200398,381314,201301,990.8950499422227,TRUE,TRUE
277,016E,2015,2016,40,41,40,41,381314,201301,380936,199687,1657.6730678876338,TRUE,TRUE
278,016E,2016,2017,41,42,41,42,380936,199687,382786,200771,2144.191222815726,TRUE,TRUE
279,016E,2017,2018,42,43,42,43,382786,200771,381016,201635,1969.6182371210925,TRUE,TRUE
280,016G,2003,2004,28,29,28,29,380834,201150,382049,201493,1262.4872276581652,TRUE,TRUE
281,016G,2004,2005,29,30,29,30,382049,201493,382931,200706,1182.0714868399457,TRUE,TRUE
282,016M,2018,2019,43,44,43,44,381016,201635,382420,201405,1422.7143072310757,TRUE,TRUE
283,016M,2019,2020,44,45,44,45,382420,201405,380583,201265,1842.3270610833463,TRUE,TRUE
284,016N,2009,2010,34,35,34,35,383126,200958,383135,202599,1641.0246798875392,TRUE,TRUE
285,016N,2010,2011,35,36,35,36,383135,202599,381314,201015,2413.523772412445,TRUE,TRUE
286,016P,2008,2009,33,34,33,34,382399,200920,383126,200958,727.9924450157433,TRUE,TRUE
287,016P,2009,2010,34,35,34,35,383126,200958,383135,202599,1641.0246798875392,TRUE,TRUE
288,016P,2010,2011,35,36,35,36,383135,202599,381314,201015,2413.523772412445,TRUE,TRUE
289,016P,2011,2012,36,37,36,37,381314,201015,383237,202222,2270.4136187047507,TRUE,TRUE
290,016P,2012,2013,37,38,37,38,383237,202222,382076,201048,1651.119922961382,TRUE,TRUE
291,016P,2013,2014,38,39,38,39,382076,201048,380906,200398,1338.43191832831,TRUE,TRUE
292,016P,2014,2015,39,40,39,40,380906,200398,381314,201301,990.8950499422227,TRUE,TRUE
293,016V,2015,2016,40,41,40,41,381314,201301,380936,199687,1657.6730678876338,TRUE,TRUE
294,016V,2016,2017,41,42,41,42,380936,199687,382786,200771,2144.191222815726,TRUE,TRUE
295,016V,2017,2018,42,43,42,43,382786,200771,381016,201635,1969.6182371210925,TRUE,TRUE
296,016V,2018,2019,43,44,43,44,381016,201635,382420,201405,1422.7143072310757,TRUE,TRUE
297,016V,2019,2020,44,45,44,45,382420,201405,380583,201265,1842.3270610833463,TRUE,TRUE
298,017A,2014,2015,39,40,39,40,380906,200398,381314,201301,990.8950499422227,TRUE,TRUE
299,017A,2015,2016,40,41,40,41,381314,201301,380936,199687,1657.6730678876338,TRUE,TRUE
300,017A,2016,2017,41,42,41,42,380936,199687,382786,200771,2144.191222815726,TRUE,TRUE
301,017A,2017,2018,42,43,42,43,382786,200771,381016,201635,1969.6182371210925,TRUE,TRUE
302,017B,2006,2007,31,32,31,32,380649,201388,380279,201409,370.59546678285204,TRUE,TRUE
303,017B,2007,2008,32,33,32,33,380279,201409,382399,200920,2175.6656452681327,TRUE,TRUE
304,017B,2008,2009,33,34,33,34,382399,200920,383126,200958,727.9924450157433,TRUE,TRUE
305,017B,2009,2010,34,35,34,35,383126,200958,383135,202599,1641.0246798875392,TRUE,TRUE
306,017B,2010,2011,35,36,35,36,383135,202599,381314,201015,2413.523772412445,TRUE,TRUE
307,017F,2010,2011,35,36,35,36,383135,202599,381314,201015,2413.523772412445,TRUE,TRUE
308,017F,2011,2012,36,37,36,37,381314,201015,383237,202222,2270.4136187047507,TRUE,TRUE
309,017R,2004,2005,29,30,29,30,382049,201493,382931,200706,1182.0714868399457,TRUE,TRUE
310,017R,2005,2006,30,31,30,31,382931,200706,380649,201388,2381.7321427902007,TRUE,TRUE
311,017R,2006,2007,31,32,31,32,380649,201388,380279,201409,370.59546678285204,TRUE,TRUE
312,017R,2007,2008,32,33,32,33,380279,201409,382399,200920,2175.6656452681327,TRUE,TRUE
313,017R,2008,2009,33,34,33,34,382399,200920,383126,200958,727.9924450157433,TRUE,TRUE
314,017V,2015,2016,40,41,40,41,381314,201301,380936,199687,1657.6730678876338,TRUE,TRUE
315,017V,2016,2017,41,42,41,42,380936,199687,382786,200771,2144.191222815726,TRUE,TRUE
316,017V,2017,2018,42,43,42,43,382786,200771,381016,201635,1969.6182371210925,TRUE,TRUE
317,017Y,2007,2008,32,33,32,33,380279,201409,382399,200920,2175.6656452681327,TRUE,TRUE
318,017Y,2008,2009,33,34,33,34,382399,200920,383126,200958,727.9924450157433,TRUE,TRUE
319,017Z,2019,2020,44,45,44,45,382420,201405,380583,201265,1842.3270610833463,TRUE,TRUE
320,017Z,2020,2021,45,46,45,46,380583,201265,382734,202283,2379.7321277824526,TRUE,TRUE
321,018A,2014,2015,39,40,39,40,380906,200398,381314,201301,990.8950499422227,TRUE,TRUE
322,018A,2015,2016,40,41,40,41,381314,201301,380936,199687,1657.6730678876338,TRUE,TRUE
323,018A,2016,2017,41,42,41,42,380936,199687,382786,200771,2144.191222815726,TRUE,TRUE
324,018A,2017,2018,42,43,42,43,382786,200771,381016,201635,1969.6182371210925,TRUE,TRUE
325,018B,2006,2007,31,32,31,32,380649,201388,380279,201409,370.59546678285204,TRUE,TRUE
326,018B,2007,2008,32,33,32,33,380279,201409,382399,200920,2175.6656452681327,TRUE,TRUE
327,018B,2008,2009,33,34,33,34,382399,200920,383126,200958,727.9924450157433,TRUE,TRUE
328,018B,2009,2010,34,35,34,35,383126,200958,383135,202599,1641.0246798875392,TRUE,TRUE
329,018B,2010,2011,35,36,35,36,383135,202599,381314,201015,2413.523772412445,TRUE,TRUE
330,018G,2003,2004,28,29,28,29,380834,201150,382049,201493,1262.4872276581652,TRUE,TRUE
331,018G,2004,2005,29,30,29,30,382049,201493,382931,200706,1182.0714868399457,TRUE,TRUE
332,018G,2005,2006,30,31,30,31,382931,200706,380649,201388,2381.7321427902007,TRUE,TRUE
333,018G,2006,2007,31,32,31,32,380649,201388,380279,201409,370.59546678285204,TRUE,TRUE
334,018G,2007,2008,32,33,32,33,380279,201409,382399,200920,2175.6656452681327,TRUE,TRUE
335,018L,2011,2012,36,37,36,37,381314,201015,383237,202222,2270.4136187047507,TRUE,TRUE
336,018L,2012,2013,37,38,37,38,383237,202222,382076,201048,1651.119922961382,TRUE,TRUE
337,018M,2018,2019,43,44,43,44,381016,201635,382420,201405,1422.7143072310757,TRUE,TRUE
338,018M,2019,2020,44,45,44,45,382420,201405,380583,201265,1842.3270610833463,TRUE,TRUE
339,018M,2020,2021,45,46,45,46,380583,201265,382734,202283,2379.7321277824526,TRUE,TRUE
340,018N,2009,2010,34,35,34,35,383126,200958,383135,202599,1641.0246798875392,TRUE,TRUE
341,018N,2010,2011,35,36,35,36,383135,202599,381314,201015,2413.523772412445,TRUE,TRUE
342,018N,2011,2012,36,37,36,37,381314,201015,383237,202222,2270.4136187047507,TRUE,TRUE
343,018P,2008,2009,33,34,33,34,382399,200920,383126,200958,727.9924450157433,TRUE,TRUE
344,018P,2009,2010,34,35,34,35,383126,200958,383135,202599,1641.0246798875392,TRUE,TRUE
345,018P,2010,2011,35,36,35,36,383135,202599,381314,201015,2413.523772412445,TRUE,TRUE
346,018R,2004,2005,29,30,29,30,382049,201493,382931,200706,1182.0714868399457,TRUE,TRUE
347,018R,2005,2006,30,31,30,31,382931,200706,380649,201388,2381.7321427902007,TRUE,TRUE
348,018R,2006,2007,31,32,31,32,380649,201388,380279,201409,370.59546678285204,TRUE,TRUE
349,019A,2014,2015,39,40,39,40,380906,200398,381314,201301,990.8950499422227,TRUE,TRUE
350,019A,2015,2016,40,41,40,41,381314,201301,380936,199687,1657.6730678876338,TRUE,TRUE
351,019A,2016,2017,41,42,41,42,380936,199687,382786,200771,2144.191222815726,TRUE,TRUE
352,019A,2017,2018,42,43,42,43,382786,200771,381016,201635,1969.6182371210925,TRUE,TRUE
353,019A,2018,2019,43,44,43,44,381016,201635,382420,201405,1422.7143072310757,TRUE,TRUE
354,019E,2013,2014,38,39,38,39,382076,201048,380906,200398,1338.43191832831,TRUE,TRUE
355,019E,2014,2015,39,40,39,40,380906,200398,381314,201301,990.8950499422227,TRUE,TRUE
356,019E,2015,2016,40,41,40,41,381314,201301,380936,199687,1657.6730678876338,TRUE,TRUE
357,019E,2016,2017,41,42,41,42,380936,199687,382786,200771,2144.191222815726,TRUE,TRUE
358,019E,2017,2018,42,43,42,43,382786,200771,381016,201635,1969.6182371210925,TRUE,TRUE
359,019E,2018,2019,43,44,43,44,381016,201635,382420,201405,1422.7143072310757,TRUE,TRUE
360,019E,2019,2020,44,45,44,45,382420,201405,380583,201265,1842.3270610833463,TRUE,TRUE
361,019E,2020,2021,45,46,45,46,380583,201265,382734,202283,2379.7321277824526,TRUE,TRUE
362,019E,2021,2022,46,47,46,47,382734,202283,381350,200278,2436.2842609186637,TRUE,TRUE
363,019G,2003,2004,28,29,28,29,380834,201150,382049,201493,1262.4872276581652,TRUE,TRUE
364,019G,2004,2005,29,30,29,30,382049,201493,382931,200706,1182.0714868399457,TRUE,TRUE
365,019L,2011,2012,36,37,36,37,381314,201015,383237,202222,2270.4136187047507,TRUE,TRUE
366,019L,2012,2013,37,38,37,38,383237,202222,382076,201048,1651.119922961382,TRUE,TRUE
367,019L,2013,2014,38,39,38,39,382076,201048,380906,200398,1338.43191832831,TRUE,TRUE
368,019P,2008,2009,33,34,33,34,382399,200920,383126,200958,727.9924450157433,TRUE,TRUE
369,019P,2009,2010,34,35,34,35,383126,200958,383135,202599,1641.0246798875392,TRUE,TRUE
370,019P,2010,2011,35,36,35,36,383135,202599,381314,201015,2413.523772412445,TRUE,TRUE
371,019P,2011,2012,36,37,36,37,381314,201015,383237,202222,2270.4136187047507,TRUE,TRUE
372,019P,2012,2013,37,38,37,38,383237,202222,382076,201048,1651.119922961382,TRUE,TRUE
373,019P,2013,2014,38,39,38,39,382076,201048,380906,200398,1338.43191832831,TRUE,TRUE
374,019P,2014,2015,39,40,39,40,380906,200398,381314,201301,990.8950499422227,TRUE,TRUE
375,019R,2004,2005,29,30,29,30,382049,201493,382931,200706,1182.0714868399457,TRUE,TRUE
376,019R,2005,2006,30,31,30,31,382931,200706,380649,201388,2381.7321427902007,TRUE,TRUE
377,019R,2006,2007,31,32,31,32,380649,201388,380279,201409,370.59546678285204,TRUE,TRUE
378,019R,2007,2008,32,33,32,33,380279,201409,382399,200920,2175.6656452681327,TRUE,TRUE
379,020B,2006,2007,31,32,31,32,380649,201388,380279,201409,370.59546678285204,TRUE,TRUE
380,020B,2007,2008,32,33,32,33,380279,201409,382399,200920,2175.6656452681327,TRUE,TRUE
381,020C,2016,2017,41,42,41,42,380936,199687,382786,200771,2144.191222815726,TRUE,TRUE
382,020C,2017,2018,42,43,42,43,382786,200771,381016,201635,1969.6182371210925,TRUE,TRUE
383,020D,2022,2023,47,48,47,48,381350,200278,382627,200053,1296.6703513229568,TRUE,TRUE
384,020D,2023,2024,48,49,48,49,382627,200053,382930,201326,1308.563334348017,TRUE,TRUE
385,020F,2010,2011,35,36,35,36,383135,202599,381314,201015,2413.523772412445,TRUE,TRUE
386,020F,2011,2012,36,37,36,37,381314,201015,383237,202222,2270.4136187047507,TRUE,TRUE
387,020L,2011,2012,36,37,36,37,381314,201015,383237,202222,2270.4136187047507,TRUE,TRUE
388,020L,2012,2013,37,38,37,38,383237,202222,382076,201048,1651.119922961382,TRUE,TRUE
389,020L,2013,2014,38,39,38,39,382076,201048,380906,200398,1338.43191832831,TRUE,TRUE
390,020L,2014,2015,39,40,39,40,380906,200398,381314,201301,990.8950499422227,TRUE,TRUE
391,020L,2015,2016,40,41,40,41,381314,201301,380936,199687,1657.6730678876338,TRUE,TRUE
392,020L,2016,2017,41,42,41,42,380936,199687,382786,200771,2144.191222815726,TRUE,TRUE
393,020L,2017,2018,42,43,42,43,382786,200771,381016,201635,1969.6182371210925,TRUE,TRUE
394,020L,2018,2019,43,44,43,44,381016,201635,382420,201405,1422.7143072310757,TRUE,TRUE
395,020M,2018,2019,43,44,43,44,381016,201635,382420,201405,1422.7143072310757,TRUE,TRUE
396,020M,2019,2020,44,45,44,45,382420,201405,380583,201265,1842.3270610833463,TRUE,TRUE
397,020N,2009,2010,34,35,34,35,383126,200958,383135,202599,1641.0246798875392,TRUE,TRUE
398,020N,2010,2011,35,36,35,36,383135,202599,381314,201015,2413.523772412445,TRUE,TRUE
399,020N,2011,2012,36,37,36,37,381314,201015,383237,202222,2270.4136187047507,TRUE,TRUE
400,020P,2008,2009,33,34,33,34,382399,200920,383126,200958,727.9924450157433,TRUE,TRUE
401,020P,2009,2010,34,35,34,35,383126,200958,383135,202599,1641.0246798875392,TRUE,TRUE
402,020T,2017,2018,42,43,42,43,382786,200771,381016,201635,1969.6182371210925,TRUE,TRUE
403,020T,2018,2019,43,44,43,44,381016,201635,382420,201405,1422.7143072310757,TRUE,TRUE
404,020T,2019,2020,44,45,44,45,382420,201405,380583,201265,1842.3270610833463,TRUE,TRUE
405,020Y,2007,2008,32,33,32,33,380279,201409,382399,200920,2175.6656452681327,TRUE,TRUE
406,020Y,2008,2009,33,34,33,34,382399,200920,383126,200958,727.9924450157433,TRUE,TRUE
407,020Y,2009,2010,34,35,34,35,383126,200958,383135,202599,1641.0246798875392,TRUE,TRUE
408,020Y,2010,2011,35,36,35,36,383135,202599,381314,201015,2413.523772412445,TRUE,TRUE
409,021B,2006,2007,31,32,31,32,380649,201388,380279,201409,370.59546678285204,TRUE,TRUE
410,021B,2007,2008,32,33,32,33,380279,201409,382399,200920,2175.6656452681327,TRUE,TRUE
411,021B,2008,2009,33,34,33,34,382399,200920,383126,200958,727.9924450157433,TRUE,TRUE
412,021B,2009,2010,34,35,34,35,383126,200958,383135,202599,1641.0246798875392,TRUE,TRUE
413,021B,2010,2011,35,36,35,36,383135,202599,381314,201015,2413.523772412445,TRUE,TRUE
414,021C,2016,2017,41,42,41,42,380936,199687,382786,200771,2144.191222815726,TRUE,TRUE
415,021C,2017,2018,42,43,42,43,382786,200771,381016,201635,1969.6182371210925,TRUE,TRUE
416,021C,2018,2019,43,44,43,44,381016,201635,382420,201405,1422.7143072310757,TRUE,TRUE
417,021E,2013,2014,38,39,38,39,382076,201048,380906,200398,1338.43191832831,TRUE,TRUE
418,021E,2014,2015,39,40,39,40,380906,200398,381314,201301,990.8950499422227,TRUE,TRUE
419,021F,2010,2011,35,36,35,36,383135,202599,381314,201015,2413.523772412445,TRUE,TRUE
420,021F,2011,2012,36,37,36,37,381314,201015,383237,202222,2270.4136187047507,TRUE,TRUE
421,021H,2020,2021,45,46,45,46,380583,201265,382734,202283,2379.7321277824526,TRUE,TRUE
422,021H,2021,2022,46,47,46,47,382734,202283,381350,200278,2436.2842609186637,TRUE,TRUE
423,021H,2022,2023,47,48,47,48,381350,200278,382627,200053,1296.6703513229568,TRUE,TRUE
424,021L,2011,2012,36,37,36,37,381314,201015,383237,202222,2270.4136187047507,TRUE,TRUE
425,021L,2012,2013,37,38,37,38,383237,202222,382076,201048,1651.119922961382,TRUE,TRUE
426,021L,2013,2014,38,39,38,39,382076,201048,380906,200398,1338.43191832831,TRUE,TRUE
427,021L,2014,2015,39,40,39,40,380906,200398,381314,201301,990.8950499422227,TRUE,TRUE
428,021L,2015,2016,40,41,40,41,381314,201301,380936,199687,1657.6730678876338,TRUE,TRUE
429,021L,2016,2017,41,42,41,42,380936,199687,382786,200771,2144.191222815726,TRUE,TRUE
430,021L,2017,2018,42,43,42,43,382786,200771,381016,201635,1969.6182371210925,TRUE,TRUE
431,021T,2017,2018,42,43,42,43,382786,200771,381016,201635,1969.6182371210925,TRUE,TRUE
432,021T,2018,2019,43,44,43,44,381016,201635,382420,201405,1422.7143072310757,TRUE,TRUE
433,021V,2015,2016,40,41,40,41,381314,201301,380936,199687,1657.6730678876338,TRUE,TRUE
434,021V,2016,2017,41,42,41,42,380936,199687,382786,200771,2144.191222815726,TRUE,TRUE
435,021V,2017,2018,42,43,42,43,382786,200771,381016,201635,1969.6182371210925,TRUE,TRUE
436,021Z,2019,2020,44,45,44,45,382420,201405,380583,201265,1842.3270610833463,TRUE,TRUE
437,021Z,2020,2021,45,46,45,46,380583,201265,382734,202283,2379.7321277824526,TRUE,TRUE
438,021Z,2021,2022,46,47,46,47,382734,202283,381350,200278,2436.2842609186637,TRUE,TRUE
439,022A,2014,2015,39,40,39,40,380906,200398,381314,201301,990.8950499422227,TRUE,TRUE
440,022A,2015,2016,40,41,40,41,381314,201301,380936,199687,1657.6730678876338,TRUE,TRUE
441,022B,2006,2007,31,32,31,32,380649,201388,380279,201409,370.59546678285204,TRUE,TRUE
442,022B,2007,2008,32,33,32,33,380279,201409,382399,200920,2175.6656452681327,TRUE,TRUE
443,022B,2008,2009,33,34,33,34,382399,200920,383126,200958,727.9924450157433,TRUE,TRUE
444,022B,2009,2010,34,35,34,35,383126,200958,383135,202599,1641.0246798875392,TRUE,TRUE
445,022B,2010,2011,35,36,35,36,383135,202599,381314,201015,2413.523772412445,TRUE,TRUE
446,022B,2011,2012,36,37,36,37,381314,201015,383237,202222,2270.4136187047507,TRUE,TRUE
447,022B,2012,2013,37,38,37,38,383237,202222,382076,201048,1651.119922961382,TRUE,TRUE
448,022C,2016,2017,41,42,41,42,380936,199687,382786,200771,2144.191222815726,TRUE,TRUE
449,022C,2017,2018,42,43,42,43,382786,200771,381016,201635,1969.6182371210925,TRUE,TRUE
450,022E,2013,2014,38,39,38,39,382076,201048,380906,200398,1338.43191832831,TRUE,TRUE
451,022E,2014,2015,39,40,39,40,380906,200398,381314,201301,990.8950499422227,TRUE,TRUE
452,022E,2015,2016,40,41,40,41,381314,201301,380936,199687,1657.6730678876338,TRUE,TRUE
453,022E,2016,2017,41,42,41,42,380936,199687,382786,200771,2144.191222815726,TRUE,TRUE
454,022F,2010,2011,35,36,35,36,383135,202599,381314,201015,2413.523772412445,TRUE,TRUE
455,022F,2011,2012,36,37,36,37,381314,201015,383237,202222,2270.4136187047507,TRUE,TRUE
456,022F,2012,2013,37,38,37,38,383237,202222,382076,201048,1651.119922961382,TRUE,TRUE
457,022G,2003,2004,28,29,28,29,380834,201150,382049,201493,1262.4872276581652,TRUE,TRUE
458,022G,2004,2005,29,30,29,30,382049,201493,382931,200706,1182.0714868399457,TRUE,TRUE
459,022G,2005,2006,30,31,30,31,382931,200706,380649,201388,2381.7321427902007,TRUE,TRUE
460,022G,2006,2007,31,32,31,32,380649,201388,380279,201409,370.59546678285204,TRUE,TRUE
461,022G,2007,2008,32,33,32,33,380279,201409,382399,200920,2175.6656452681327,TRUE,TRUE
462,022G,2008,2009,33,34,33,34,382399,200920,383126,200958,727.9924450157433,TRUE,TRUE
463,022N,2009,2010,34,35,34,35,383126,200958,383135,202599,1641.0246798875392,TRUE,TRUE
464,022N,2010,2011,35,36,35,36,383135,202599,381314,201015,2413.523772412445,TRUE,TRUE
465,022N,2011,2012,36,37,36,37,381314,201015,383237,202222,2270.4136187047507,TRUE,TRUE
466,022P,2008,2009,33,34,33,34,382399,200920,383126,200958,727.9924450157433,TRUE,TRUE
467,022P,2009,2010,34,35,34,35,383126,200958,383135,202599,1641.0246798875392,TRUE,TRUE
468,022P,2010,2011,35,36,35,36,383135,202599,381314,201015,2413.523772412445,TRUE,TRUE
469,022P,2011,2012,36,37,36,37,381314,201015,383237,202222,2270.4136187047507,TRUE,TRUE
470,023A,2014,2015,39,40,39,40,380906,200398,381314,201301,990.8950499422227,TRUE,TRUE
471,023A,2015,2016,40,41,40,41,381314,201301,380936,199687,1657.6730678876338,TRUE,TRUE
472,023B,2006,2007,31,32,31,32,380649,201388,380279,201409,370.59546678285204,TRUE,TRUE
473,023B,2007,2008,32,33,32,33,380279,201409,382399,200920,2175.6656452681327,TRUE,TRUE
474,023B,2008,2009,33,34,33,34,382399,200920,383126,200958,727.9924450157433,TRUE,TRUE
475,023H,2020,2021,45,46,45,46,380583,201265,382734,202283,2379.7321277824526,TRUE,TRUE
476,023H,2021,2022,46,47,46,47,382734,202283,381350,200278,2436.2842609186637,TRUE,TRUE
477,023H,2022,2023,47,48,47,48,381350,200278,382627,200053,1296.6703513229568,TRUE,TRUE
478,023H,2023,2024,48,49,48,49,382627,200053,382930,201326,1308.563334348017,TRUE,TRUE
479,023H,2024,2025,49,50,49,50,382930,201326,381353,199891,2132.1711938772646,TRUE,TRUE
480,023M,2018,2019,43,44,43,44,381016,201635,382420,201405,1422.7143072310757,TRUE,TRUE
481,023M,2019,2020,44,45,44,45,382420,201405,380583,201265,1842.3270610833463,TRUE,TRUE
482,023N,2009,2010,34,35,34,35,383126,200958,383135,202599,1641.0246798875392,TRUE,TRUE
483,023N,2010,2011,35,36,35,36,383135,202599,381314,201015,2413.523772412445,TRUE,TRUE
484,023N,2011,2012,36,37,36,37,381314,201015,383237,202222,2270.4136187047507,TRUE,TRUE
485,023N,2012,2013,37,38,37,38,383237,202222,382076,201048,1651.119922961382,TRUE,TRUE
486,023N,2013,2014,38,39,38,39,382076,201048,380906,200398,1338.43191832831,TRUE,TRUE
487,023P,2008,2009,33,34,33,34,382399,200920,383126,200958,727.9924450157433,TRUE,TRUE
488,023P,2009,2010,34,35,34,35,383126,200958,383135,202599,1641.0246798875392,TRUE,TRUE
489,023P,2010,2011,35,36,35,36,383135,202599,381314,201015,2413.523772412445,TRUE,TRUE
490,023Y,2007,2008,32,33,32,33,380279,201409,382399,200920,2175.6656452681327,TRUE,TRUE
491,023Y,2008,2009,33,34,33,34,382399,200920,383126,200958,727.9924450157433,TRUE,TRUE
492,023Y,2009,2010,34,35,34,35,383126,200958,383135,202599,1641.0246798875392,TRUE,TRUE
493,023Z,2019,2020,44,45,44,45,382420,201405,380583,201265,1842.3270610833463,TRUE,TRUE
494,023Z,2020,2021,45,46,45,46,380583,201265,382734,202283,2379.7321277824526,TRUE,TRUE
495,024B,2006,2007,31,32,31,32,380649,201388,380279,201409,370.59546678285204,TRUE,TRUE
496,024B,2007,2008,32,33,32,33,380279,201409,382399,200920,2175.6656452681327,TRUE,TRUE
497,024B,2008,2009,33,34,33,34,382399,200920,383126,200958,727.9924450157433,TRUE,TRUE
498,024B,2009,2010,34,35,34,35,383126,200958,383135,202599,1641.0246798875392,TRUE,TRUE
499,024B,2010,2011,35,36,35,36,383135,202599,381314,201015,2413.523772412445,TRUE,TRUE
500,024B,2011,2012,36,37,36,37,381314,201015,383237,202222,2270.4136187047507,TRUE,TRUE
501,024B,2012,2013,37,38,37,38,383237,202222,382076,201048,1651.119922961382,TRUE,TRUE
502,024B,2013,2014,38,39,38,39,382076,201048,380906,200398,1338.43191832831,TRUE,TRUE
503,024C,2016,2017,41,42,41,42,380936,199687,382786,200771,2144.191222815726,TRUE,TRUE
504,024C,2017,2018,42,43,42,43,382786,200771,381016,201635,1969.6182371210925,TRUE,TRUE
505,024E,2013,2014,38,39,38,39,382076,201048,380906,200398,1338.43191832831,TRUE,TRUE
506,024E,2014,2015,39,40,39,40,380906,200398,381314,201301,990.8950499422227,TRUE,TRUE
507,024E,2015,2016,40,41,40,41,381314,201301,380936,199687,1657.6730678876338,TRUE,TRUE
508,024G,2003,2004,28,29,28,29,380834,201150,382049,201493,1262.4872276581652,TRUE,TRUE
509,024G,2004,2005,29,30,29,30,382049,201493,382931,200706,1182.0714868399457,TRUE,TRUE
510,024G,2005,2006,30,31,30,31,382931,200706,380649,201388,2381.7321427902007,TRUE,TRUE
511,024G,2006,2007,31,32,31,32,380649,201388,380279,201409,370.59546678285204,TRUE,TRUE
512,024P,2008,2009,33,34,33,34,382399,200920,383126,200958,727.9924450157433,TRUE,TRUE
513,024P,2009,2010,34,35,34,35,383126,200958,383135,202599,1641.0246798875392,TRUE,TRUE
514,024P,2010,2011,35,36,35,36,383135,202599,381314,201015,2413.523772412445,TRUE,TRUE
