"","ARTHURS","ASHTREE","ATCOMBECORNER","ATCOMBEWEST","BAMBOO","BANK","BEECH","BENCH","BEND","BOG","BOUNDARY","BOUNDARYCOURT","BOX","BOXER","BOXWOOD","BRACKEN","BRAMBLE","BREAKHEART","BUCKHOLT","BULLPEN","BUNGALOW","BUSH","CARPARK","CARTON","CEDAR","CHAIN","CHERRIES","CHESNUT","CLAY","COLEPARK","COLLIERSWOOD","COMPLEX","CORRAL","CULDESAC","DAM","DARKWOOD","DEN","DINGLE","DOLINE","EARTH","FERN","FIELDFARM","FOREST","FORK","FOX","GIANTBEECH","GROUNDSTUMP","GULLY","HEDGE","HOGARTHS","HOLLOWTREE","HOLLYWOOD","HONEYWELL","HOPPER","HUNTINGGATE","HURDLES","INCHBROOK","JACKSMIREY","JACOBS","JUNCTION","KENNEL","LARCH","LAURELS","LEBANON","LINSEED","LISTERS","MAID","MANSION","MEAD","MRSMACKS","NEEDLES","NETTLE","NEWFENCE","OAKPILE","OLDCOLEPARK","OLDOAK","OLDPONDDRAIN","OPEN","PARKMILL","PEGLARS","PEN","PONTINS","POPLAR","PRIORY","PYLON","QUARRY","RABBIT","RUSTYTRAP","SANDY","SAPLING","SCOTLANDBANK","SCRUB","SEPTICTANK","SINGLE","SPUR","STONEYTRACK","STREAM","STUMP","SYCAMORE","TAXUS","THICKET","THISTLEWOODBANK","TIP","TODDS","TOP","TOPOAK","TRACKSIDE","UTES","VINE","WALL","WASPNEST","WATERBUTT","WEST","WINDFALL","WINDSOREDGE","WOODFARM","WOODMANS","WOODRUSH","WYCHELM","XMASTREE","YEW"
"SCRUB",2511.97551739662,1525.6087309661,1096.23218343561,862.617528224415,1393.05994128035,2484.94768556604,2182.87241954265,2767.63581419232,1593.4581889714,958.292752763997,2707.21997628564,1607.18542800761,2549.17574913932,2577.58666197666,2141.52562440892,2029.67214101194,2424.89504927533,1950.80111748994,3274.0595596293,2108.44824456281,2182.88799529431,2343.8856627404,3342.72493633562,2582.76324892546,2243.09830368622,1519.27680163952,1389.19581053212,2273.63607466103,2456.64914059782,1324.44139168179,142.800560222991,2516.07631044847,2876.33047475425,712.261188048317,347.570136806947,1981.04543107926,1775.49598704137,1613.46459521119,1059.31345691443,2150.48947916515,1860.14031728792,2306.15914455182,1530.70865941237,299.803268828077,2268.71461404911,1003.4191546906,2545.08722836762,1691.83036974751,1729.15846584401,704.423878073423,715.304830124892,1842.36397055522,1555.76090708052,638.161421585479,1938.66680994956,427.603788570681,975.287137206269,2439.42390740109,2770.36549935203,2212.00361663357,654.801496638485,2580.09689740521,2005.34136744845,2466.43751187821,747.773361386991,1187.06571005989,543.840050014708,2208.53707236261,2655.05442505422,2691.72825522934,700.957202687867,522.42224301804,2476.71980651829,1216.22695250516,1209.0595518832,777.789817367134,1767.5576369669,2242.20828648901,749.427114534829,690.41726513754,1170.17776427345,970.83984261051,1007.91765536675,1214.48137079166,1802.5484736894,493.186577270712,2424.35249087256,1899.29249985356,821.059072174469,1385.8896059932,481.050932854308,0,1814.26817201868,2383.46155832226,3165.10552746666,2360.97628111762,1915.60173313766,513.76745712433,2210.54291973714,1439.04968642504,2256.99556933548,1947.57284844496,2570.31126519727,2660.06635255589,1295.9413566979,1001.5318267534,1040.93467614447,1539.66392436791,1498.92795023643,845.252624958953,2280.56352685033,2453.99368377345,2959.63257854755,937.107251065746,596.674953387521,348.919761549844,925.601426100889,332.254420587597,1076.59927549669,663.43123230671,1566.32691351454
"SEPTICTANK",1103.42829400011,296.487773778279,2349.0444865945,2022.31253766573,2409.1884525707,1117.24303533296,442.850990740678,961.669901785431,759.901309381685,901.503189123588,913.823287074695,1818.91451146006,746.372561124805,773.151990232192,502.570393079417,215.40659228538,1098.44663047414,335.252143915591,1490.56667076652,427.30902166933,2720.98309439805,1055.01706147342,1554.89967522024,784.197041565447,452.372634008734,703.119477756092,484.809240836022,540.142573771037,1076.24997096399,722.584251143076,1677.11567877711,715.453003348228,1085.1082895269,1104.07834866915,1798.96914926299,2210.85503821485,273.40263349134,2100.56397188945,757.053498770067,995.072861653859,45.8802789878178,1652.52685303447,675.350279484654,1518.62997468113,488.652228072276,1069.75184038168,774.258354814464,1700.62723722749,1007.02432939825,1769.3852039621,1573.53423858523,1394.00573886911,711.840572038431,2447.61618723198,125.299640861417,1741.47810781531,2711.54052154859,1426.90784565788,976.911459652306,996.927780734392,1164.99699570428,817.132180249928,191.08375127153,670.457306619892,1656.03140066848,2135.59780857726,1295.50646466932,475.563875835833,1164.04166592094,1350.22961010341,1126.76971915294,1673.12223103992,728.093400601873,848.248194810929,797.211389783162,1267.04774969217,246.813694919873,1024.91414274563,2400.3020643244,1212.73451340349,1685.75828635069,847.184159436424,810.721283796102,2789.82293344936,1009.33641567121,1841.14366631178,627.000797447659,85.4224794770089,2483.02416419978,450.405372969728,2085.26760872556,1814.26817201868,0,1404.27917452336,1388.11887099052,631.862326776965,2535.06548238897,1606.88580801499,466.258511986645,385.519130524025,1364.12975922381,911.390695585598,1129.1363956582,1299.87691725024,544.217787287406,1281.67117467781,924.9540529129,379.191244624662,667.49232205322,1103.5655848204,1425.24559287163,699.475517798872,1172.65254871168,911.237071238874,2399.54162289384,2157.11288531685,1190.28105924609,1516.05408874486,744.371547011303,1327.64829680153,262.550947436874
"SINGLE",562.880093803289,1397.46377412797,3307.14529466124,2982.73498655177,3479.09025464991,504.927717599262,1155.40339275943,1497.58772697963,2120.62490789861,1553.88159137046,1393.09475628903,3094.32545153221,1388.85276397464,1408.97267539154,1820.1694976018,1404.27917452336,455,1716.01689968368,1653.13913510025,1739.33119330391,3980.08404433876,430.047671776049,1720.53276632559,1374.99272725349,1589.75501257269,2040.69032437555,1696.39618014189,1129.17403441631,525.960074530377,1968.8494101886,2297.25858361657,1365.83783810524,1457.81343113582,1887.66231090203,2564.7241567077,3517.93689539764,1145.87477500816,3328.18403938244,1685.06676425594,409.499694749581,1400.39458725032,392.230799402597,2016.4766301646,2180.57721716063,1633.99541003027,2176.43952362569,1249.52631024721,3014.39430068463,663.157598162006,1890.20739602828,2549.8725458344,630.406218243443,2061.89160723836,2963.06344852755,1415.09716980849,2557.62898012984,3352.90500909286,59.2114853723498,1419.81548096927,420.077373825347,1946.05703924628,1232.68203523861,1403.73537392202,1328.83144153049,2640.46208077298,3203.46968145478,2081.39784760146,1136.89093584213,703.528961735052,506.675438520558,1949.56661850782,2545.20293886362,1170.45290379408,2049.9085345449,1982.73195364376,2262.91184096951,1647.8583070155,399.110260454426,3125.09999840005,1715.79864786052,1468.38040030504,1649.55781953832,1729.30882146596,3583.5501949882,594.945375643848,2673.17975452456,1641.3195910608,1408.30998008251,3200.65133996191,1390.89359765584,2824.26291269067,2383.46155832226,1404.27917452336,0,1554.29533873071,1115.01121070597,3758.73875123026,2477.12777223945,1691.08160654653,1558.21211649762,135.830777072061,533.922278988244,613.733655586851,518.536401808012,1413.27032092236,2404.29636276396,2019.68809473146,1229.25424546755,1996.20289549935,1563.55268539311,150.748134316813,1183.37906014937,1479.80877142961,1585.43148700914,2941.84295977878,2631.20048647001,2267.24700903982,2059.92718317906,1706.21481648707,2257.31034640787,1524.1302437784
"SPUR",1000.71374528383,1652.11167903384,3726.06387492217,3403.22347194538,3756.76895749526,1059.20819483235,982.586891831964,458.393935387457,2008.62241349637,2211.36925907909,477.104810288054,3062.59236595405,649.73994797919,626.917857458216,1329.35209782811,1185.07130587151,1121.67419512085,1418.79103464887,113.371072148057,1296.83807778766,3935.28054908414,1180.67819493713,186.453747615863,608.13896438232,1070.99066289114,1995.33380665993,1870.12994200938,891.643426488414,1049.29881349404,2080.18124210368,3034.3475410704,677.073851215656,308.561177078388,2469.83663427361,3181.84160510859,3390.48816544167,1390.22767919503,3372.32279000691,2129.72204759213,1353.79318952342,1344.20720129004,1946.47810159786,1968.0203250983,2878.72280707956,1075.16742882213,2448.14889253084,621.361408521643,2906.48739890611,1763.20276769293,2967.2630486696,2958.45703027778,2029.3668963497,1986.26911570411,3803.24348418557,1275.42698732621,3127.67069877889,4091.21033436317,1521.68985013373,415.63686073302,1284.5532297262,2533.37719260279,585.027349788025,1208.18251932396,718.435104932937,3039.01990779922,3490.61369962361,2670.00468164384,956.569391105528,850.767300735048,1082.83424400967,2500.84785622796,3061.11090945755,688.867186038064,2213.26026485816,2170.48750284354,2654.03843227637,1534.66511004844,1276.37024409064,3785.32429258049,2508.02970476827,2711.33269813942,2198.0329842839,2185.21417714603,4177.8417873347,1704.58499348082,3228.69199522036,928.49986537425,1310.11335387439,3868.05183522662,1781.78590184118,3468.92043725422,3165.10552746666,1388.11887099052,1554.29533873071,0,805.942926018958,3791.01899230273,2994.62184590976,1169.60035909707,1772.0578432997,1637.50541983836,1494.54641948653,943.298998197284,1052.83711940642,1869.86229439496,2648.08326908351,2309.56316215859,1626.24598385361,1975.37743228984,2369.56894814226,1687.30465536014,711.114618046908,219.107279659988,2230.09618626641,3759.65131361939,3496.25885769346,2570.07023250338,2847.37106819607,2122.32254853027,2715.67302891935,1650.66925821014
"STONEYTRACK",625.590920650228,862.209371324622,2976.09811666215,2647.53054751026,3041.04406413324,665.523853817427,190.517715711689,476.160687163483,1355.32283976918,1405.75175617888,383.865861988273,2428.37394155019,294.961014373086,321.549374124721,806.819062739596,472.069910076887,684.079673722294,790.432792841997,916.760055848857,737.531694234221,3326.768552214,686.892276852783,987.295801672427,298.7390165345,529.151207123257,1315.0882099692,1112.53314557365,92.5418824100742,628.652527235833,1353.83086092761,2231.60861263798,264.864116104843,535.471754623902,1671.54090587099,2390.93705479672,2802.70048346233,585.498932535321,2719.51264016184,1337.16865054487,759.907889154995,594.226387835478,1465.89392522106,1286.85974371724,2077.04044255282,565.774690137337,1698.796338588,202.252317662864,2296.63079314025,1054.84975233443,2175.95817974519,2195.89161845479,1390.43949886358,1316.84357461317,2999.1107015247,545.022935297222,2341.88727311969,3295.48812772858,1111.84351416915,440.620017702328,714.888103132231,1735.74422078831,225.399645075142,488.807733163051,219.255558652455,2280.32673097519,2767.38287918387,1874.59248904929,159.314155052211,613.932406702888,858.236564124368,1706.0949563257,2282.00087642402,118.532695911297,1480.10979322481,1428.51531318359,1886.76442620694,835.138910601105,726.380754150328,2995.79705587678,1702.26466802316,1960.102293249,1397.2691222524,1393.10767710181,3401.00014701558,1012.62530088873,2446.47092768338,534.303284661436,569.541043297145,3078.38090560606,982.244877818154,2678.16747049172,2360.97628111762,631.862326776965,1115.01121070597,805.942926018958,0,3151.61498283023,2214.0442633335,646.232930142066,998.210899559807,1137.45329574449,818.84858185137,620.394229502499,806.430406172783,1067.93866865097,1913.13904356165,1550.31932194629,821.337932887554,1284.66182320485,1564.93993494958,1199.42694650404,103.711137299713,610.167190202816,1424.89754017613,2956.40491137462,2690.64044420655,1818.25438264287,2041.79577823053,1333.13502691963,1938.29822266853,886.291712699605
"STREAM",3614.31556452947,2405.185231952,953.07135094913,1059.9268842708,607.850310520608,3616.95023465903,2970.30267817945,3333.14416129876,1799.81026777825,2256.7155336905,3333.05415497558,728.906715567911,3163.5317289384,3180.36114301505,2461.91348345144,2680.82021030878,3583.08721635408,2387.30077702832,3869.75606466351,2495.88621535518,267.525699700047,3521.90431442991,3917.02846555906,3208.17455884183,2725.88334306514,1836.78196855261,2101.74522718621,3063.93162456345,3577.50821103181,1829.82102949988,1871.72487294474,3144.14535287413,3488.26676158805,1950.80547466937,1568.87634949348,495.613760906616,2706.38725979857,435.983944658516,2077.36202911288,3393.46622202137,2566.11301387916,3844.38291537146,1864.9914208918,1870.31655074749,2717.41053210589,1582.86449198913,3249.1877446525,890,3133.76658352214,2590.90042263303,1313.51018267846,3411.54290607637,1835.03514952711,1978.85017118528,2607.21249613452,1500.23364846946,1759.2523980373,3800.8079404253,3387.82245697734,3425.29560768118,1909.60126728069,3296.6907649945,2663.08467758725,3117.74405620474,1237.52373714608,731.618069760445,1812.20970089005,3003.40639940718,3694.0655110596,3853.79981317141,1883.01699408157,1433.36561979141,3228.98265712283,1725.50108664121,1789.93994312658,1534.13982413599,2316.48742711891,3457.56735292315,1531.86585574586,2238.53389520909,2988.31892541609,2132.86098937554,2037.1038265145,1416.88708089248,3187.54968588726,1422.42082380708,2862.87006341538,2585.54791098521,1551.47027042093,2376.44861084771,1532.58474480206,1915.60173313766,2535.06548238897,3758.73875123026,3791.01899230273,3151.61498283023,0,1476.72915593889,2622.14606763239,2239.64327516683,3666.63019678833,3227.82434466314,3649.15469663866,3806.52978446248,2346.07970879082,1357.03352943102,1739.0529031631,2551.34572333896,1868.9315129239,2345.80007673288,3713.2977257419,3198.27156445478,3575.93694015988,2225.13370384793,1920.18983436534,2040.07965530761,1499.09039087041,2049.72217629609,2054.04771122776,1578.5794246727,2314.21909075178
"STUMP",2489.5501601695,1352.00924553052,830.045781869892,510.139196690472,1037.41264692503,2473.77808220544,2025.35651182699,2564.67639284179,1201.22104543668,926.853818031733,2520.65328833618,1096.72968410634,2352.08715824903,2378.12573258859,1833.33821211472,1814.8063257549,2422.63513554972,1661.15381587618,3097.45137169254,1816.74571693454,1739.54505546709,2347.25051922457,3161.54471738105,2390.7323145848,1988.64903892064,1146.71225684563,1130.57242138662,2122.13571667789,2439.91229350565,978.43650790432,420.743389728229,2321.82966644842,2691.91716068678,593.87288202106,239.006276068224,1483.83624433426,1645.74755050706,1131.44907088211,883.450055181389,2175.42731434539,1651.29918549002,2480.14535864332,1164.61152321278,393.605132080363,2005.66223477434,604.265670049193,2377.06752112766,1178.10568286551,1816.13325502288,1122.30566246455,201.682919455268,2023.56961827361,1177.72025540873,964.628944206009,1722.97475315223,149.251465654445,1125.61894084988,2527.94382848987,2583.67683737731,2225.95170657407,532.616184508131,2417.78431626975,1790.95979854379,2277.34165201447,247.196278289136,782.743891704049,395.885084336351,2055.14014120692,2612.17859266935,2699.32028481246,537.921927420699,69.8569967862919,2321.90998964215,849.372121040007,866.833317310773,363.494154010763,1496.45347405123,2258.18887606861,799.924996484045,801.312049079508,1513.55905071457,858.825360594341,827.778351975938,1187.07118573403,1882.33100171038,234.478143970819,2167.32461804871,1686.66208826783,882.102601741997,1245.13814494617,495.944553352489,513.76745712433,1606.88580801499,2477.12777223945,2994.62184590976,2214.0442633335,1476.72915593889,0,1932.90170469168,1222.61891037232,2364.00338409233,1981.64906075723,2540.36946131857,2660.32667167023,1172.52590589718,524.214650691871,704.291132984081,1424.42269007482,1138.67466819983,935.26947988267,2399.61267707937,2295.39451946719,2779.53809112234,896.165721281505,902.81005754256,794.336200862078,494.810064570235,573.070676269516,882.952433599908,280.14282071829,1344.51961681487
"SYCAMORE",1261.60096702563,747.6804130108,2598.8314681795,2286.71489259155,2601.82474429005,1294.96293383247,540.118505515225,711.294594384071,844.249370743029,1344.4050728854,714.60478587818,1893.43206902175,551.010889184597,563.947692609873,169.257200733086,315.653290811295,1300.99346654778,272.809457314075,1252.4064835348,128.132743668432,2772.06421282047,1284.56218222397,1304.27067742858,595.612290000802,118.869676536954,843.029062369738,822.443311116335,590.793534155546,1255.58153857087,963.537752244301,2069.41634283679,537.643004232362,866.178388093353,1500.38395086058,2146.63760332293,2231.80487498347,693.860216470148,2202.74192768922,1158.06433327342,1293.0943507726,430.2859514323,1995.99849699342,817.198262357428,1910.89350828349,96.1769203083567,1344.59287518565,662.81294495506,1740.2902056841,1419.6524222499,2226.36587289691,1860.222836114,1802.421981668,828.543300015153,2831.28557372795,360.966757472208,2076.8584448633,3057.13411547482,1699.98264697026,766.994784858411,1271.29068273153,1555.90391734194,710.070419043069,328.161545583879,524.307161881277,1932.85928096176,2341.82087273984,1673.09115113314,563.453636069553,1260.1150741103,1500.96402355286,1510.0903946453,1993.83976286962,673.979970028784,1098,1069.12347275701,1573.22757412906,443.693587963586,1292.19271008623,2732.51404387974,1653.45214626853,2151.39024818837,1268.22158947086,1206.01907115932,3087.06478714004,1407.54857820254,2165.24386617305,247.396442981705,394.446447569249,2814.40046901645,902.960685744402,2426.21227430742,2210.54291973714,466.258511986645,1691.08160654653,1169.60035909707,646.232930142066,2622.14606763239,1932.90170469168,0,780.955824614939,1681.93846498616,1268.01419550414,1263.17061397105,1448.88543370413,994.313833756727,1520.51635966207,1228.61100434596,844.988165597602,830.629279522459,1555.63748990567,1745.16761372654,644.50058184613,953.805535735666,1349.86295600702,2778.85749904525,2558.46926891843,1465.79739391227,1932.57884703316,1136.71544372371,1654.97220520467,657.814563535956
"TAXUS",1376.99273781672,165.801085641802,1979.19301736844,1649.80392774414,2060.66591178677,1377.7216700045,807.943067301156,1346.93132712845,586.962520098175,575.198226701022,1298.91031253124,1547.27017679525,1131.89089580224,1158.64101429217,743.593975231107,597.850315714561,1343.5252137567,542.852650357351,1875.36503113394,693.381568834938,2444.57440058592,1283.61053283307,1940.09742023436,1169.56829642394,804.603007700071,495.259527924501,139.51702405083,905.709114451213,1338.54734693996,414.575686696651,1299.93538300948,1100.89418201751,1470.19896612669,726.803962564872,1413.49389811205,1963.68149148481,470.057443298157,1803.88580569835,380.138132788596,1168.86483393077,430.685500104194,1729.65025366402,474.692532066811,1141.05302243147,831.905042658115,707.611475316787,1154.877049733,1457.3873884455,1018.39727022415,1467.64743722735,1197.69987893462,1383.36437716171,523.289594775207,2068.58647389951,505.692594369346,1356.20831733182,2326.27105041523,1592.97865647974,1362.07965993183,1193.21414674819,785.705415534346,1196.20232402382,573.600906554374,1055.4136629777,1282.45272817364,1783.86462490852,912.689432391983,838.925503248054,1467.75270396617,1614.49218022262,744.798630503574,1289.36146987569,1102.3815129074,515.247513337037,453.476570508334,888.642222719582,352.777550306138,1224.9220383355,2014.86103739191,878.236870098267,1471.77308033542,487.468973371639,431.223839786253,2407.36308021869,1048.29623675753,1456.6348203994,985.659677576394,467.709311431791,2097.58766205372,208.062490612796,1699.7488049709,1439.04968642504,385.519130524025,1558.21211649762,1772.0578432997,998.210899559807,2239.64327516683,1222.61891037232,780.955824614939,0,1487.38865129461,1026.51254254393,1415.00671376499,1567.66865121428,264.439028889459,930.411736813331,554.42312361589,329.819647686429,448.598930003182,795.369096709195,1542.45583405166,1075.0911589256,1557.43667608028,576.279446102323,2019.18919371118,1784.84761254287,824.229337017313,1152.53850261065,363.034433628547,944.121284581594,127.389167514353
"THICKET",637.058866981694,1330.46796278603,3193.90669869989,2871.35124984736,3373.05929387552,578.44792332586,1155.50724792188,1546.45045184125,2059.7329924046,1444.88684678074,1441.46210494761,3011.79016533357,1421.33810193071,1443.43825638647,1802.18117846126,1384.64796970205,518.599074430335,1685.2608106759,1739.72095463612,1720.65481721349,3891.89015775112,473.667604972094,1808.71584280118,1411.5328547363,1586.10876045749,1976.2988134389,1623.8134129265,1140.63315750508,591.543743099359,1893.30874397178,2173.452783016,1395.9272903701,1519.49004603518,1777.59078530465,2445.24436406671,3438.61745473381,1097.90209035232,3238.23547630496,1589.6729223334,389.486841883009,1364.56769711143,329.279516520539,1952.9997439836,2059.73711914895,1631.36783099337,2083.82556851575,1287.84548762652,2938.29423305427,548.003649622883,1755.52670159129,2442.78938920243,495.501765889891,1999.47418087856,2832.10257582595,1386.66866987035,2440.77774490018,3224.48786631304,195.028203088682,1473.12796457063,423.137093623332,1834.72286735627,1275.69000936748,1381.76445170659,1355.27598665364,2533.13442201554,3098.57515642271,1968.12525007937,1140.36879999411,790.855865502684,621.232645632858,1840.63032681742,2431.5690407636,1204.5455574614,1968.18317236989,1900.60411448571,2160.37033862252,1603.38298606415,411.398833250655,3000.59327467086,1594.57988197519,1332.6143478141,1546.74529254173,1631.86059453619,3460.35865193191,484.530700781695,2556.28245700666,1652.07748002326,1376.18203737732,3075.55019468062,1310.85659017301,2701.82179279093,2256.99556933548,1364.12975922381,135.830777072061,1637.50541983836,1137.45329574449,3666.63019678833,2364.00338409233,1681.93846498616,1487.38865129461,0,463.220249989139,694.628677784037,625.97923288237,1325.98378572289,2310.1430691626,1928.6705265545,1157.59923980625,1930.95727555013,1443.72331144163,63.285069329187,1214.29650415374,1548.29712910668,1476.68310750817,2811.69166161583,2500.35717448528,2170.86825947592,1935.37851594979,1612.58457142564,2150.29300329048,1463.06971809275
"THISTLEWOODBANK",592.274429635452,867.98271872198,2808.80846623617,2480.49128198428,2964.36569943723,553.531390257138,776.672389106243,1282.67844762435,1596.53781665202,1055.14217051542,1181.52443901935,2560.43843901782,1113.61797758477,1140.39686074629,1372.3629257598,958.203005630853,487.462819094954,1239.78425542511,1606.22352118253,1290.68431461764,3447.25397961914,404.623281584241,1679.22184359304,1116.30193048297,1184.20015200134,1513.50256028855,1163.97981082148,791.321047363205,533.146321379038,1435.55738303977,1846.20908891707,1082.58948821795,1300.34649228581,1387.89192662829,2090.64320246186,2984.15096803094,640.682448643632,2796.24390924683,1159.60726110179,203.246156175215,916.228137529076,741.464766526367,1490.04060347361,1715.83740488427,1230.51940252887,1647.03673304514,1005.54711475893,2481.1791551599,273.82658746002,1558.95766459516,2039.30502868011,571.686102682232,1536.38797183524,2557.82603004974,947.107702428821,2073.58940005007,2922.80293553979,573.275675395355,1227.73490623994,269.072480941474,1449.2139248572,1009.04905728116,951.652247409735,1033.72433462698,2130.09037366962,2687.21510117817,1589.05569442987,770.602361792384,754.587304425406,745.021476200519,1446.34608583147,2050.8488486478,915.295034401477,1516.0395773198,1448.91166052317,1745.04469856792,1145.86735707062,297.136332345945,2671.30997826909,1260.10317037931,1231.4495523569,1135.49020251167,1206.17162957848,3120.81992431476,210.230825522805,2188.62902292737,1279.26736845743,932.00858365146,2749.76980854762,857.014585640174,2361.63883775653,1947.57284844496,911.390695585598,533.922278988244,1494.54641948653,818.84858185137,3227.82434466314,1981.64906075723,1268.01419550414,1026.51254254393,463.220249989139,0,656.917041946698,716.017457887725,881.76640897689,1875.82994964895,1489.34381524214,696.853643170501,1468.32727959403,1104.54515525623,521.123785678604,914.665512632897,1352.26661572339,1085.56436934896,2528.99288255226,2228.09896548605,1741.15191755343,1616.29731175919,1178.79345094889,1747.79775717902,999.849988748312
"TIP",66.1891229734916,1251.92731418401,3350.36192074826,3018.37191214072,3465.12279724687,119.603511654132,740.939943585173,909.850537176299,1888.96506055565,1635.42807851645,808.418208602453,2941.87780167702,841.758278842566,855.741199195177,1418.58803040206,1039.87931992131,188.403821617291,1372.08782517738,1045.0961678238,1344.91412365251,3844.07336038219,264.007575648882,1114.23965106255,817.768916014787,1147.73254724261,1830.2355039721,1550.24030395291,673.632689230563,125.399362039845,1819.6277091757,2459.22996078041,826.522836950075,851.855034615632,1953.81063565536,2677.81347371321,3339.45519508797,945.064018995539,3213.22392621492,1668.00029976016,467.851472157564,1106.23776829396,1004.9726364434,1802.80586863922,2318.87947077894,1185.62472983655,2112.73519400799,693.461606723833,2829.00866029074,925.65058202326,2215.58863510355,2565.841187603,1116.06675427593,1840.60098880773,3192.79344775073,1086.83439400858,2648.32116632405,3541.57097909953,586.267004017794,825.702731011591,394.791083992534,2018.18854421484,665.281895139196,1049.16824198982,802.342819498,2655.30883326215,3186.83620539243,2161.36114520457,711.601011803665,102.342562016006,237.95167576632,2004.11102486863,2610.21933944257,631.601931599326,1929.68080261996,1868.48200419485,2258.2818690323,1368.94119669181,374.350103512741,3273.12709805165,1880.06808387356,1876.76743364755,1681.93043851403,1721.55104484299,3710.35106155738,854.752010819513,2760.88989277008,1147.12030755279,1096.89197280316,3353.57391449779,1314.37057179473,2957.89959261636,2570.31126519727,1129.1363956582,613.733655586851,943.298998197284,620.394229502499,3649.15469663866,2540.36946131857,1263.17061397105,1415.00671376499,694.628677784037,656.917041946698,0,186.045693312154,1374.16301798586,2340.27904319122,1954.39120955862,1130.64804426488,1792.42433592049,1726.01042870546,744.022849111504,653.333758503263,868.115775688934,1662.6996120767,3160.37988222935,2865.98063496598,2222.6061279498,2238.16286270682,1676.85002310881,2283.60701522832,1334.94569177926
"TODDS",196.596032513375,1402.77760176016,3477.89160268114,3146.4805735933,3604.80304593746,190.515091265758,923.820870082507,1075.26787360174,2059.33241609994,1743.56990109373,976.606880991528,3104.51445478999,1021.76318195558,1034.31716605691,1603.56633788565,1220.65556157337,237.976889634267,1552.86123011684,1146.23077955532,1529.36882405782,4005.9621815489,316.66543859411,1211.3368647903,995.717329366121,1333.64800453493,1997.33447374244,1704.90586250385,858.865530802116,229.124420348421,1977.05235135542,2554.8567474518,1008.04811393108,1002.50286782632,2069.07829721352,2786.8107219544,3506.73067115226,1100.29314275787,3370.58110716832,1798.80905045533,513.219251392619,1279.36898508601,906.600794175695,1970.21673934621,2419.63075695446,1371.64609138072,2256.72173738811,872.928404853456,2996.19441959296,966.475038477456,2262.82036405898,2696.28225525445,1092.74150648724,2009.3016199665,3273.54990797452,1264.09651530253,2762.50067873295,3634.64936410653,477.403393368753,988.01821845551,448.402720776759,2132.63264534706,842.107475326042,1229.026037153,985.803733001656,2786.40269882155,3326.29313200145,2275.11604099659,895.11619357489,224.020088384948,52.1536192416212,2122.4820376154,2730.12856840113,814.768678828537,2082.86461393918,2020.17870496647,2391.3765910036,1542.4464334297,419.01909264376,3375.89839894509,1970.5159222904,1893.26516896076,1802.08351637764,1850.96650428904,3819.63034860705,892.121068017116,2876.29379584214,1332.05480367739,1272.18905827711,3455.36698485125,1452.69714668956,3063.11687664705,2660.06635255589,1299.87691725024,518.536401808012,1052.83711940642,806.430406172783,3806.52978446248,2660.32667167023,1448.88543370413,1567.66865121428,625.97923288237,716.017457887725,186.045693312154,0,1505.65766361414,2485.61320402029,2097.60339435271,1269.99291336606,1958.3263262286,1815.15426341675,663.991716815805,837.382827624259,1007.65966476782,1772.21923023084,3244.14672911075,2944.04347793982,2363.56870008045,2328.09707701376,1810.34388998334,2410.28836449085,1494.6909379534
"TOP",1326.59903512704,248.519616931944,1976.2087440349,1644.20953652507,2100.89504735482,1316.12803328552,887.299273075325,1474.97796593712,821.263051646669,357.962288516542,1411.80451904646,1686.48777048634,1256.21853194418,1285.07937498039,982.985249126354,754.621096975164,1270.79345292616,783.319219731011,1978.37559629106,923.89718042648,2567.0808323853,1200.7530970187,2046.84782043023,1288.51309655742,995.318039623516,722.94536446401,354.001412426561,979.216523553397,1280.09726192973,588.622969310577,1164.48787026744,1222.61686557973,1580.52681090831,605.458503945564,1331.00601050484,2115.50679507299,483.911148869294,1914.93185257335,293.86561554561,1052.81384869311,588.457305163255,1537.36983188822,707.135771970277,1009.23832666026,1029.45131016479,766.077019626617,1249.30100456215,1620.7288483889,816.015318483667,1232.27634887634,1191.94001526922,1158.62202637443,756.327971187103,1933.84642616729,668.575351026345,1289.73834555696,2229.18213701797,1454.75530588481,1474.85083991568,1091.33679494462,670.194747815887,1284.8797609115,730.924072664186,1172.1373639638,1281.67117467781,1822.46454012143,811.27184100029,913.553501443676,1442.09916441277,1548.07913234434,645.111618249121,1242.11150868189,1182.38783823245,645.600495662759,577.800138456197,885.768028323443,598.120389219428,1123.97241959045,1935.37309064687,668.996263068786,1208.71005621696,329.56031314465,347.554312302408,2354.661971494,858.422390201933,1399.05289392503,1171.20493509889,628.681159253242,2017.59510308684,94.0319094775811,1617.29712792671,1295.9413566979,544.217787287406,1413.27032092236,1869.86229439496,1067.93866865097,2346.07970879082,1172.52590589718,994.313833756727,264.439028889459,1325.98378572289,881.76640897689,1374.16301798586,1505.65766361414,0,995.494851819938,607.80013162223,253.126450613127,676.027366309974,561.587036887427,1375.9600284892,1158.97584099066,1663.69137762988,369.867543858609,1889.804487242,1631.51861773012,864.426977829822,984.250476250837,304.909822734526,910.037911298205,353.004249266209
