tattoo,capture_date,primary_year,trap_season,has_live_capture,has_pm_record,sett,socg,where,comment,sex,age_fc,year_fc,modal_sett,differs_from_modal,culture_tested,culture_positive,culture_samples,ifn_tested,ifn_positive,dpp_tested,dpp_positive,hist_tested,hist_positive,tested_this_season,any_positive_test,Sett_Clean,SG_id,x,y,quarter_idx,previous_q,previous_year,previous_season,previous_sett,previous_SG,previous_x,previous_y,delta_q,distance_m,same_sett,same_SG,movement_type
002V,2015-06-23,2015,2,TRUE,FALSE,BOXWOOD,BOXWOOD,SETT,,Male,Adult,2015,BOXWOOD,FALSE,TRUE,FALSE,FAECES | OA | TA,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,BOXWOOD,7,381241,201774,158,157,2015,1,BREAKHEART,7,381370,201620,1,200.89051744669283,FALSE,TRUE,"different sett, same SG"
002V,2015-09-08,2015,3,TRUE,FALSE,BOXWOOD,BOXWOOD,SETT,,Male,Adult,2015,BOXWOOD,FALSE,TRUE,FALSE,FAECES | OA | TA,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,BOXWOOD,7,381241,201774,159,158,2015,2,BOXWOOD,7,381241,201774,1,0,TRUE,TRUE,same sett
002V,2016-01-26,2016,1,TRUE,FALSE,BOXWOOD,BOXWOOD,SETT,None,Male,Adult,2015,BOXWOOD,FALSE,TRUE,FALSE,FAECES | OA | TA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,BOXWOOD,7,381241,201774,161,159,2015,3,BOXWOOD,7,381241,201774,2,0,TRUE,TRUE,same sett
002V,2017-06-13,2017,2,TRUE,FALSE,CEDAR,CEDAR,SETT,Anal swab taken.,Male,Adult,2015,BOXWOOD,TRUE,TRUE,FALSE,FAECES | OA | TA | URINE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,CEDAR,6,381022,201589,166,161,2016,1,BOXWOOD,7,381241,201774,5,286.6810073932349,FALSE,FALSE,different SG
002V,2018-05-23,2018,2,TRUE,FALSE,CEDAR,CEDAR,SETT,A bit bloated. Anal swab taken.,Male,Adult,2015,BOXWOOD,TRUE,TRUE,FALSE,FAECES | OA | TA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,CEDAR,6,381022,201589,170,166,2017,2,CEDAR,6,381022,201589,4,0,TRUE,TRUE,same sett
002V,2018-09-04,2018,3,TRUE,FALSE,FOX,CEDAR,SETT,A bit bloated. Anal swab taken. No collar problems,Male,Adult,2015,BOXWOOD,TRUE,TRUE,FALSE,FAECES | OA | TA | URINE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FOX,6,381016,201635,171,170,2018,2,CEDAR,6,381022,201589,1,46.389654018972806,FALSE,TRUE,"different sett, same SG"
002V,2018-10-31,2018,4,TRUE,FALSE,CEDAR,CEDAR,SETT,Collar 7. Anal swab taken.,Male,Adult,2015,BOXWOOD,TRUE,TRUE,FALSE,OA | TA | URINE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,CEDAR,6,381022,201589,172,171,2018,3,FOX,6,381016,201635,1,46.389654018972806,FALSE,TRUE,"different sett, same SG"
002V,2019-05-21,2019,2,TRUE,FALSE,RABBIT,CEDAR,SETT,Anal swab taken. PAXgene blood tube taken.,Male,Adult,2015,BOXWOOD,TRUE,TRUE,FALSE,FAECES | OA | TA | URINE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,RABBIT,6,380856,201662,174,172,2018,4,CEDAR,6,381022,201589,2,181.34221791960084,FALSE,TRUE,"different sett, same SG"
002V,2019-07-16,2019,3,TRUE,FALSE,BOXWOOD,BOXWOOD,SETT,Faecal swab.,Male,Adult,2015,BOXWOOD,FALSE,TRUE,FALSE,FAECES | OA | TA | URINE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,BOXWOOD,7,381241,201774,175,174,2019,2,RABBIT,6,380856,201662,1,400.96009776535124,FALSE,FALSE,different SG
002V,2019-10-23,2019,4,TRUE,FALSE,CEDAR,CEDAR,SETT,Collar 89 fitted. 4ml Phage sample. Anal swab taken.,Male,Adult,2015,BOXWOOD,TRUE,TRUE,FALSE,OA | TA | URINE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,CEDAR,6,381022,201589,176,175,2019,3,BOXWOOD,7,381241,201774,1,286.6810073932349,FALSE,FALSE,different SG
002Y,2007-05-22,2007,2,TRUE,FALSE,TOP,TOP,SETT,,Female,Adult,2007,TOP,FALSE,TRUE,FALSE,BODY | FAECES | HEAD | LIMB | OA | TA | URINE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TOP,12,381795,200962,126,125,2007,1,YEW,11,381619,201268,1,353.0042492662093,FALSE,FALSE,different SG
002Y,2011-05-18,2011,2,TRUE,FALSE,TOP,TOP,SETT,1 x whisker,Female,Adult,2007,TOP,FALSE,TRUE,FALSE,OA | RUMP | TA | URINE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TOP,12,381795,200962,142,126,2007,2,TOP,12,381795,200962,16,0,TRUE,TRUE,same sett
003A,2014-09-23,2014,3,TRUE,FALSE,CEDAR,CEDAR,SETT,"Faeces sample 563 reported as non-UKAS due to late arrival at FERA, York.",Female,Cub,2014,CEDAR,FALSE,TRUE,FALSE,FAECES | OA | TA | URINE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CEDAR,6,381022,201589,155,154,2014,2,CEDAR,6,381022,201589,1,0,TRUE,TRUE,same sett
003A,2014-12-09,2014,4,TRUE,FALSE,CEDAR,CEDAR,SETT,,Female,Cub,2014,CEDAR,FALSE,TRUE,FALSE,FAECES | OA | TA | URINE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CEDAR,6,381022,201589,156,155,2014,3,CEDAR,6,381022,201589,1,0,TRUE,TRUE,same sett
003A,2015-06-24,2015,2,TRUE,FALSE,BREAKHEART,BREAKHEART,SETT,Tick Removed,Female,Cub,2014,CEDAR,TRUE,TRUE,FALSE,OA | TA | URINE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,BREAKHEART,7,381370,201620,158,156,2014,4,CEDAR,6,381022,201589,2,349.3780187705002,FALSE,FALSE,different SG
003A,2015-09-08,2015,3,TRUE,FALSE,BOXWOOD,BOXWOOD,SETT,,Female,Cub,2014,CEDAR,TRUE,TRUE,FALSE,FAECES | OA | TA | URINE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,BOXWOOD,7,381241,201774,159,158,2015,2,BREAKHEART,7,381370,201620,1,200.89051744669283,FALSE,TRUE,"different sett, same SG"
003A,2015-10-13,2015,4,TRUE,FALSE,FERN,SEPTICTANK,SETT,,Female,Cub,2014,CEDAR,TRUE,TRUE,FALSE,FAECES | OA | TA | URINE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FERN,10,381314,201301,160,159,2015,3,BOXWOOD,7,381241,201774,1,478.60004178854814,FALSE,FALSE,different SG
003A,2016-07-13,2016,3,TRUE,FALSE,CEDAR,CEDAR,SETT,Empty Bladder,Female,Cub,2014,CEDAR,FALSE,TRUE,FALSE,OA | TA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,CEDAR,6,381022,201589,163,160,2015,4,FERN,10,381314,201301,3,410.13168616921075,FALSE,FALSE,different SG
003A,2018-06-26,2018,2,TRUE,FALSE,BULLPEN,BOXWOOD,SETT,Rectal swab,Female,Cub,2014,CEDAR,TRUE,TRUE,FALSE,FAECES | OA | TA | URINE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,BULLPEN,7,381230,201693,170,163,2016,3,CEDAR,6,381022,201589,7,232.55106965997814,FALSE,FALSE,different SG
003A,2019-05-21,2019,2,TRUE,FALSE,BOXWOOD,BREAKHEART,SETT,Anal swab taken. PAXgene blood tube taken.,Female,Cub,2014,CEDAR,TRUE,TRUE,FALSE,OA | TA | URINE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,BOXWOOD,7,381241,201774,174,170,2018,2,BULLPEN,7,381230,201693,4,81.74350127074322,FALSE,TRUE,"different sett, same SG"
003B,2006-07-18,2006,3,TRUE,FALSE,BOX,LARCH,SETT,Tick sample taken,Female,Cub,2006,BOX,FALSE,TRUE,FALSE,FAECES | TA | URINE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,BOX,2,380621,201409,123,122,2006,2,BOX,2,380621,201409,1,0,TRUE,TRUE,same sett
003B,2006-10-24,2006,4,TRUE,FALSE,LARCH,LARCH,SETT,,Female,Cub,2006,BOX,TRUE,TRUE,FALSE,FAECES | TA,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,LARCH,2,380541,201242,124,123,2006,3,BOX,2,380621,201409,1,185.17289218457435,FALSE,TRUE,"different sett, same SG"
003B,2007-05-09,2007,2,TRUE,FALSE,BOX,LARCH,SETT,Ticks. Massive infection and abscess.,Female,Cub,2006,BOX,FALSE,TRUE,TRUE,OA | R SUBM | TA | URINE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,BOX,2,380621,201409,126,124,2006,4,LARCH,2,380541,201242,2,185.17289218457435,FALSE,TRUE,"different sett, same SG"
003B,2007-07-31,2007,3,TRUE,FALSE,BOX,LARCH,SETT,Sub-mandibular lymph gland has blown.,Female,Cub,2006,BOX,FALSE,TRUE,TRUE,FAECES | R SUBM | TA | URINE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,BOX,2,380621,201409,127,126,2007,2,BOX,2,380621,201409,1,0,TRUE,TRUE,same sett
003E,2013-09-24,2013,3,TRUE,FALSE,CHESNUT,BEECH,SETT,Whiskers. NON UKAS 22/01/14.,Female,Cub,2013,BEECH,TRUE,TRUE,TRUE,FAECES | NECK | OA | TA | URINE | R SUBM,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,CHESNUT,3,380834,201150,151,150,2013,2,BEECH,3,380931,201164,1,98.00510190801293,FALSE,TRUE,"different sett, same SG"
003E,2014-05-20,2014,2,TRUE,FALSE,BEECH,BEECH,SETT,Blown abcess under neck.,Female,Cub,2013,BEECH,FALSE,TRUE,FALSE,FAECES | OA | TA | URINE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,BEECH,3,380931,201164,154,151,2013,3,CHESNUT,3,380834,201150,3,98.00510190801293,FALSE,TRUE,"different sett, same SG"
003E,2014-09-23,2014,3,TRUE,FALSE,MANSION,BEECH,SETT,"Energetics. Healed scar under neck.Faeces sample 587 reported as non-UKAS due to late arrival at FERA, York.",Female,Cub,2013,BEECH,TRUE,TRUE,FALSE,FAECES | OA | TA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,MANSION,3,380901,201150,155,154,2014,2,BEECH,3,380931,201164,1,33.1058907144937,FALSE,TRUE,"different sett, same SG"
003G,2003-08-05,2003,3,TRUE,FALSE,FIELDFARM,FIELDFARM,SETT,,Female,Cub,2003,FIELDFARM,FALSE,TRUE,FALSE,OA | URINE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FIELDFARM,999,380936,199687,111,110,2003,2,FIELDFARM,999,380936,199687,1,0,TRUE,TRUE,same sett
003G,2003-10-28,2003,4,TRUE,FALSE,FIELDFARM,FIELDFARM,SETT,,Female,Cub,2003,FIELDFARM,FALSE,TRUE,FALSE,FAECES | OA | URINE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FIELDFARM,999,380936,199687,112,111,2003,3,FIELDFARM,999,380936,199687,1,0,TRUE,TRUE,same sett
003G,2004-01-13,2004,1,TRUE,FALSE,FIELDFARM,FIELDFARM,SETT,,Female,Cub,2003,FIELDFARM,FALSE,TRUE,FALSE,FAECES | OA | URINE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FIELDFARM,999,380936,199687,113,112,2003,4,FIELDFARM,999,380936,199687,1,0,TRUE,TRUE,same sett
003G,2004-05-26,2004,2,TRUE,FALSE,FIELDFARM,FIELDFARM,SETT,,Female,Cub,2003,FIELDFARM,FALSE,TRUE,FALSE,OA | URINE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FIELDFARM,999,380936,199687,114,113,2004,1,FIELDFARM,999,380936,199687,1,0,TRUE,TRUE,same sett
003M,2018-08-21,2018,3,TRUE,FALSE,NETTLE,NETTLE,SETT,Anal swab taken. Minor Abrasions on front legs. COLLAR 29. No sample available for Whole Blood DPP,Male,Adult,2018,NETTLE,FALSE,TRUE,FALSE,FAECES | OA | TA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NETTLE,18,383024,201142,171,169,2018,1,NETTLE,18,383024,201142,2,0,TRUE,TRUE,same sett
003N,2009-10-27,2009,4,TRUE,FALSE,YEW,YEW,SETT,,Female,Cub,2009,TOP,TRUE,TRUE,FALSE,OA | TA | URINE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,YEW,11,381619,201268,136,134,2009,2,TOP,12,381795,200962,2,353.0042492662093,FALSE,FALSE,different SG
003N,2010-05-24,2010,2,TRUE,FALSE,TOP,TOP,SETT,,Female,Cub,2009,TOP,FALSE,TRUE,FALSE,FAECES | OA | TA | URINE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TOP,12,381795,200962,138,136,2009,4,YEW,11,381619,201268,2,353.0042492662093,FALSE,FALSE,different SG
003N,2010-09-21,2010,3,TRUE,FALSE,TOP,TOP,SETT,"Submandibular puncture, cheek gash. 0.5ml Duphamox injected (FR). Empty bladder - no urine taken. Head sample 642 taken from the jaw. 'Other' sample 643 taken from the cheek.",Female,Cub,2009,TOP,FALSE,TRUE,TRUE,HEAD | OA | OTHER | TA,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TOP,12,381795,200962,139,138,2010,2,TOP,12,381795,200962,1,0,TRUE,TRUE,same sett
003N,2010-11-16,2010,4,TRUE,FALSE,TOP,TOP,SETT,Left submandibular blown. Whiskers taken.,Female,Cub,2009,TOP,FALSE,TRUE,TRUE,FAECES | HEAD | NECK | OA | TA | URINE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TOP,12,381795,200962,140,139,2010,3,TOP,12,381795,200962,1,0,TRUE,TRUE,same sett
003N,2011-01-11,2011,1,TRUE,FALSE,TOP,TOP,SETT,Whiskers cut for Andy x 2,Female,Cub,2009,TOP,FALSE,TRUE,TRUE,FAECES | HEAD | NECK | OA | TA | URINE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TOP,12,381795,200962,141,140,2010,4,TOP,12,381795,200962,1,0,TRUE,TRUE,same sett
003N,2011-05-17,2011,2,TRUE,FALSE,TOP,TOP,SETT,Whisker x 2.,Female,Cub,2009,TOP,FALSE,TRUE,TRUE,HEAD | NECK | OA | TA | URINE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TOP,12,381795,200962,142,141,2011,1,TOP,12,381795,200962,1,0,TRUE,TRUE,same sett
003N,2011-09-20,2011,3,TRUE,FALSE,TOP,TOP,SETT,Whiskers x 2. Proteomics taken. Swab sample taken from head.,Female,Cub,2009,TOP,FALSE,TRUE,TRUE,FAECES | NECK | OA | TA | URINE | HEAD,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TOP,12,381795,200962,143,142,2011,2,TOP,12,381795,200962,1,0,TRUE,TRUE,same sett
003N,2012-06-13,2012,2,TRUE,FALSE,TOP,TOP,SETT,,Female,Cub,2009,TOP,FALSE,TRUE,FALSE,FAECES | HEAD | OA | TA,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TOP,12,381795,200962,146,143,2011,3,TOP,12,381795,200962,3,0,TRUE,TRUE,same sett
003P,2008-07-23,2008,3,TRUE,FALSE,HEDGE,HEDGE,SETT,,Female,Cub,2008,HEDGE,FALSE,TRUE,FALSE,OA | TA | URINE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,HEDGE,999,381350,200278,131,130,2008,2,HEDGE,999,381350,200278,1,0,TRUE,TRUE,same sett
003P,2008-12-09,2008,4,TRUE,FALSE,HEDGE,HEDGE,SETT,,Female,Cub,2008,HEDGE,FALSE,TRUE,FALSE,FAECES | OA | TA | URINE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,HEDGE,999,381350,200278,132,131,2008,3,HEDGE,999,381350,200278,1,0,TRUE,TRUE,same sett
003V,2015-06-23,2015,2,TRUE,FALSE,NETTLE,NETTLE,SETT,,Male,Adult,2015,NETTLE,FALSE,TRUE,FALSE,FAECES | OA | TA,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,NETTLE,18,383024,201142,158,157,2015,1,NETTLE,18,383024,201142,1,0,TRUE,TRUE,same sett
003V,2015-09-08,2015,3,TRUE,FALSE,NETTLE,NETTLE,SETT,,Male,Adult,2015,NETTLE,FALSE,TRUE,FALSE,FAECES | OA | TA,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,NETTLE,18,383024,201142,159,158,2015,2,NETTLE,18,383024,201142,1,0,TRUE,TRUE,same sett
003V,2015-11-25,2015,4,TRUE,FALSE,NETTLE,NETTLE,SETT,,Male,Adult,2015,NETTLE,FALSE,TRUE,FALSE,OA | TA | URINE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NETTLE,18,383024,201142,160,159,2015,3,NETTLE,18,383024,201142,1,0,TRUE,TRUE,same sett
003V,2016-01-26,2016,1,TRUE,FALSE,NETTLE,NETTLE,SETT,,Male,Adult,2015,NETTLE,FALSE,TRUE,FALSE,OA | TA | URINE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NETTLE,18,383024,201142,161,160,2015,4,NETTLE,18,383024,201142,1,0,TRUE,TRUE,same sett
003V,2016-08-09,2016,3,TRUE,FALSE,NETTLE,NETTLE,SETT,,Male,Adult,2015,NETTLE,FALSE,TRUE,FALSE,FAECES | OA | TA | URINE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,NETTLE,18,383024,201142,163,161,2016,1,NETTLE,18,383024,201142,2,0,TRUE,TRUE,same sett
003Z,2019-08-13,2019,3,TRUE,FALSE,INCHBROOK,INCHBROOK,SETT,Tattoo is Z3 on badger. Anal swab. DPP reader not working for WB - error message 'Expiry date exceeded',Female,Cub,2019,INCHBROOK,FALSE,TRUE,FALSE,FAECES | OA | TA | URINE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,INCHBROOK,999,384013,200739,175,174,2019,2,INCHBROOK,999,384013,200739,1,0,TRUE,TRUE,same sett
004A,2014-08-12,2014,3,TRUE,FALSE,ARTHURS,ARTHURS,SETT,Whiskers x 2. 5 ticks. One taken from ear.,Female,Cub,2014,ARTHURS,FALSE,TRUE,FALSE,FAECES | OA | TA | URINE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,ARTHURS,4,380534,200550,155,154,2014,2,ARTHURS,4,380534,200550,1,0,TRUE,TRUE,same sett
004A,2015-07-14,2015,3,TRUE,FALSE,MEAD,ARTHURS,SETT,,Female,Cub,2014,ARTHURS,TRUE,TRUE,FALSE,FAECES | OA | TA | URINE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,MEAD,4,380390,200637,159,155,2014,3,ARTHURS,4,380534,200550,4,168.24089871371942,FALSE,TRUE,"different sett, same SG"
004A,2016-05-03,2016,2,TRUE,FALSE,MEAD,ARTHURS,SETT,,Female,Cub,2014,ARTHURS,TRUE,TRUE,FALSE,OA | TA | URINE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,MEAD,4,380390,200637,162,159,2015,3,MEAD,4,380390,200637,3,0,TRUE,TRUE,same sett
004B,2006-07-18,2006,3,TRUE,FALSE,BOX,LARCH,SETT,"Tick sample taken, score = 1.",Male,Cub,2006,BOX,FALSE,TRUE,FALSE,FAECES | TA | URINE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,BOX,2,380621,201409,123,122,2006,2,BOX,2,380621,201409,1,0,TRUE,TRUE,same sett
004B,2006-10-24,2006,4,TRUE,FALSE,LARCH,LARCH,SETT,,Male,Cub,2006,BOX,TRUE,TRUE,FALSE,FAECES | TA | URINE | OA,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,LARCH,2,380541,201242,124,123,2006,3,BOX,2,380621,201409,1,185.17289218457435,FALSE,TRUE,"different sett, same SG"
004C,2016-08-09,2016,3,TRUE,FALSE,WINDSOREDGE,WINDSOREDGE,SETT,Rectal Swab. Bloated stomach,Female,Cub,2016,WINDSOREDGE,FALSE,TRUE,FALSE,FAECES | OA | TA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,WINDSOREDGE,999,383635,200531,163,162,2016,2,WINDSOREDGE,999,383635,200531,1,0,TRUE,TRUE,same sett
004C,2016-10-18,2016,4,TRUE,FALSE,WINDSOREDGE,WINDSOREDGE,SETT,Rectal swab,Female,Cub,2016,WINDSOREDGE,FALSE,TRUE,FALSE,OA | TA | URINE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,WINDSOREDGE,999,383635,200531,164,163,2016,3,WINDSOREDGE,999,383635,200531,1,0,TRUE,TRUE,same sett
004C,2017-01-24,2017,1,TRUE,FALSE,WINDSOREDGE,WINDSOREDGE,SETT,Anal swab taken. Other sample is a sample received at Fera called Urine - Freya. This has been cultures and added to the PW by Fera.,Female,Cub,2016,WINDSOREDGE,FALSE,TRUE,FALSE,OA | OTHER | TA | URINE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,WINDSOREDGE,999,383635,200531,165,164,2016,4,WINDSOREDGE,999,383635,200531,1,0,TRUE,TRUE,same sett
004C,2017-09-06,2017,3,TRUE,FALSE,WINDSOREDGE,WINDSOREDGE,SETT,Anal swab. 2nd temperature was 39.0,Female,Cub,2016,WINDSOREDGE,FALSE,TRUE,FALSE,OA | TA | URINE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,WINDSOREDGE,999,383635,200531,167,165,2017,1,WINDSOREDGE,999,383635,200531,2,0,TRUE,TRUE,same sett
004C,2018-08-21,2018,3,TRUE,FALSE,WINDSOREDGE,WINDSOREDGE,SETT,Anal swab. COLLAR 12,Female,Cub,2016,WINDSOREDGE,FALSE,TRUE,FALSE,FAECES | OA | TA | URINE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,WINDSOREDGE,999,383635,200531,171,167,2017,3,WINDSOREDGE,999,383635,200531,4,0,TRUE,TRUE,same sett
004E,2013-07-30,2013,3,TRUE,FALSE,POPLAR,WYCHELM,SETT,Whiskers x 2.,Male,Cub,2013,TOP,TRUE,TRUE,FALSE,FAECES | OA | TA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,POPLAR,15,382132,201047,151,150,2013,2,TOP,12,381795,200962,1,347.55431230240833,FALSE,FALSE,different SG
004E,2013-10-09,2013,4,TRUE,FALSE,TOP,TOP,SETT,,Male,Cub,2013,TOP,FALSE,TRUE,FALSE,OA | TA | URINE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TOP,12,381795,200962,152,151,2013,3,POPLAR,15,382132,201047,1,347.55431230240833,FALSE,FALSE,different SG
004E,2014-01-14,2014,1,TRUE,FALSE,TOP,TOP,SETT,Whiskers x 2.,Male,Cub,2013,TOP,FALSE,TRUE,FALSE,OA | TA | URINE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TOP,12,381795,200962,153,152,2013,4,TOP,12,381795,200962,1,0,TRUE,TRUE,same sett
004E,2014-06-03,2014,2,TRUE,FALSE,WYCHELM,WYCHELM,SETT,Whiskers x 2. Collar,Male,Cub,2013,TOP,TRUE,TRUE,FALSE,FAECES | OA | TA | URINE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,WYCHELM,15,382074,201085,154,153,2014,1,TOP,12,381795,200962,1,304.9098227345259,FALSE,FALSE,different SG
004K,2012-07-18,2012,3,TRUE,FALSE,JUNCTION,JUNCTION,SETT,,Male,Adult,2012,JUNCTION,FALSE,TRUE,FALSE,OA | RUMP | TA,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,JUNCTION,4,380841,200432,147,146,2012,2,JUNCTION,4,380841,200432,1,0,TRUE,TRUE,same sett
004L,2011-05-24,2011,2,TRUE,FALSE,INCHBROOK,INCHBROOK,SETT,,Female,Adult,2011,INCHBROOK,FALSE,TRUE,FALSE,FAECES | OA | TA | URINE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,INCHBROOK,999,384013,200739,142,141,2011,1,INCHBROOK,999,384013,200739,1,0,TRUE,TRUE,same sett
004M,2019-08-20,2019,3,TRUE,FALSE,ARTHURS,ARTHURS,SETT,Collar 78 fitted. PaxGene 2.5ml sample. Anal swab. Right ear puncture - swab taken.,Female,Cub,2018,ARTHURS,FALSE,TRUE,FALSE,HEAD | OA | TA | URINE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,ARTHURS,4,380534,200550,175,170,2018,2,ARTHURS,4,380534,200550,5,0,TRUE,TRUE,same sett
004P,2009-06-03,2009,2,TRUE,FALSE,JACKSMIREY,JACKSMIREY,SETT,Lfore: callus from healing # ? radius/ulna. Whiskers taken. Swab taken from rump. Wound to subm. on right side of chin - healed so no swab taken. 'Other' sample is a Swab.,Female,Adult,2008,JACKSMIREY,FALSE,TRUE,FALSE,FAECES | OA | OTHER | TA | URINE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,JACKSMIREY,NA,380678,200030,134,130,2008,2,JACKSMIREY,NA,380678,200030,4,0,TRUE,FALSE,same sett
004R,2005-06-22,2005,2,TRUE,FALSE,PARKMILL,PARKMILL,SETT,,Female,Adult,2004,PARKMILL,FALSE,TRUE,FALSE,FAECES | OA | URINE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,PARKMILL,20,383730,200924,118,113,2004,1,PARKMILL,20,383730,200924,5,0,TRUE,TRUE,same sett
004W,2005-09-13,2005,3,TRUE,FALSE,THISTLEWOODBANK,JUNCTION,SETT,,Male,Cub,2005,THISTLEWOODBANK,FALSE,TRUE,FALSE,FAECES | OA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,THISTLEWOODBANK,4,381109,200408,119,118,2005,2,EARTH,4,380906,200398,1,203.24615617521528,FALSE,TRUE,"different sett, same SG"
004W,2005-12-13,2005,4,TRUE,FALSE,THISTLEWOODBANK,JUNCTION,SETT,,Male,Cub,2005,THISTLEWOODBANK,FALSE,TRUE,FALSE,FAECES | OA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,THISTLEWOODBANK,4,381109,200408,120,119,2005,3,THISTLEWOODBANK,4,381109,200408,1,0,TRUE,TRUE,same sett
