tattoo,date,year,quarter,Diagnostic model: fixed prevalence,Diagnostic model: annual prevalence,Diagnostic model: adjusted annual,All tests (fixed),All tests (inferred),Culture only (fixed)
T096,1992-09-08,1992,3,0.107280137099415,0.107280137099415,0.0328406976078873,0.0018109056165558628,1.376206601350425e-5,0.009140559135112903
T096,1993-03-10,1993,1,0.107280137099415,0.107280137099415,0.0203243807015668,0.0034048785966600747,1.2346868103145273e-4,0.03873383247625813
T096,1993-07-06,1993,3,0.107280137099415,0.107280137099415,0.0203243807015668,0.008894535257070195,7.322203777786712e-4,0.05523087485344094
T096,1994-07-19,1994,3,0.107280137099415,0.107280137099415,0.0229275745481719,0.026639774456988664,0.00611831721951935,0.11767331077508515
T097,1992-09-09,1992,3,0.107280137099415,0.107280137099415,0.0328406976078873,3.4935678898002627e-4,1.820223269299373e-7,0.0070772225772813505
T097,1993-07-06,1993,3,0.107280137099415,0.107280137099415,0.0203243807015668,0.001256845798550895,3.510949645286093e-6,0.04149757666808905
T097,1993-12-01,1993,4,0.107280137099415,0.107280137099415,0.0203243807015668,0.0013629263406335626,5.5673826998852615e-6,0.04556570464027548
T097,1994-07-19,1994,3,0.107280137099415,0.107280137099415,0.0229275745481719,0.004599059926506515,6.798892805442946e-5,0.08939712687506979
T097,1995-07-19,1995,3,0.107280137099415,0.107280137099415,0.0296022346798986,0.012610370530261514,4.8359652443438793e-4,0.15142629815054132
T097,1995-09-06,1995,3,0.107280137099415,0.107280137099415,0.0296022346798986,0.012610370530261514,4.8359652443438793e-4,0.15142629815054132
T097,1995-10-17,1995,4,0.107280137099415,0.107280137099415,0.0296022346798986,0.014284212401711103,0.0016447969143997946,0.15958801139612
T098,1992-09-22,1992,3,0.107280137099415,0.107280137099415,0.0328406976078873,0.006432687538959194,1.4671534766345911e-5,0.007524811430281278
T098,1993-01-12,1993,1,0.107280137099415,0.107280137099415,0.0203243807015668,0.012094788331409695,1.316281323262287e-4,0.03188697551731853
T098,1993-05-11,1993,2,0.107280137099415,0.107280137099415,0.0203243807015668,0.02528995101574243,5.233571197593773e-4,0.04183360962823924
T098,1993-09-14,1993,3,0.577081615828524,0.577081615828524,0.190653956402906,0.036419464256114475,0.001626334135606885,0.04586765854668572
T098,1994-01-11,1994,1,0.435996212851397,0.107280137099415,0.0229275745481719,0.03964781892091634,0.002142430652885101,0.08361544861685702
T098,1994-07-27,1994,3,0.304563668157858,0.107280137099415,0.0229275745481719,0.051245956387958654,0.0053200729349209275,0.10505111301562196
T099,1992-09-23,1992,3,0.107280137099415,0.107280137099415,0.0328406976078873,0.0054919304866519235,2.467551325087355e-4,0.011060641065589401
T099,1993-05-11,1993,2,0.107280137099415,0.107280137099415,0.0203243807015668,0.016708124701029666,0.003750433786180587,0.06004190848358246
T100,1992-09-23,1992,3,0.107280137099415,0.107280137099415,0.0328406976078873,0.0054919304866519235,2.467551325087355e-4,0.011060641065589401
T100,1993-06-08,1993,2,0.107280137099415,0.107280137099415,0.0203243807015668,0.016708124701029666,0.003750433786180587,0.06004190848358246
T101,1992-10-06,1992,4,0.160440064176026,0.160440064176026,0.051230889530024,5.633991413334652e-4,4.2251593687732594e-7,0.007042682573482864
T101,1993-01-26,1993,1,0.107280137099415,0.107280137099415,0.0203243807015668,8.122829358572279e-4,1.3622972741127646e-6,0.026310946772233394
T101,1993-10-12,1993,4,0.107280137099415,0.107280137099415,0.0203243807015668,0.0019959188844282873,1.1783038396358986e-5,0.04317810726088388
T101,1994-01-25,1994,1,0.107280137099415,0.107280137099415,0.0229275745481719,0.002951465087963348,3.284157141794563e-5,0.0706890098617371
T101,1994-06-07,1994,2,0.107280137099415,0.107280137099415,0.0229275745481719,0.005738103069951741,1.4493324428945298e-4,0.08401677552931827
T101,1995-08-09,1995,3,0.107280137099415,0.107280137099415,0.0296022346798986,0.022450731109987108,0.0022972727738862792,0.15837305426243103
T101,1996-09-04,1996,3,0.107280137099415,0.107280137099415,0.0402747785821037,0.05750225493216286,0.013452372543172228,0.24158009713763226
T102,1992-10-06,1992,4,0.107280137099415,0.107280137099415,0.0328406976078873,0.0010100556616761934,6.286816776488438e-8,0.006291017131448054
T102,1993-10-12,1993,4,0.577081615828524,0.577081615828524,0.190653956402906,0.003631325286638243,1.1954901426639564e-6,0.037076589244225536
T102,1994-08-02,1994,3,0.435996212851397,0.107280137099415,0.0229275745481719,0.004098950259246137,1.4530770764007033e-6,0.07240415057215098
T102,1996-06-25,1996,2,0.304563668157858,0.107280137099415,0.0402747785821037,0.006511333006212847,5.023410725777398e-6,0.1719014866592641
T102,1996-09-03,1996,3,0.198787274357362,0.107280137099415,0.0402747785821037,0.007121135494053919,7.482876134922996e-6,0.17727851237355374
T102,1997-05-21,1997,2,0.123237462425624,0.107280137099415,0.0536151822283302,0.012042873137128103,5.73955476576019e-5,0.24111318500706624
T102,1997-08-06,1997,3,0.0737573899763579,0.107280137099415,0.0536151822283302,0.014399632272857637,1.232356265521496e-4,0.24798563308744412
T102,1999-05-25,1999,2,0.0431655814180292,0.107280137099415,0.0992272181382861,0.049971204559854925,0.0023776438079773105,0.37856856996409016
T102,1999-09-22,1999,3,0.0249207295183734,0.107280137099415,0.0992272181382861,0.05702773677030074,0.0034658628694474417,0.38440228363112466
T102,2000-05-23,2000,2,0.0142724245432495,0.107280137099415,0.0992849915349411,0.10100532264384689,0.017355537093605593,0.44950596043443014
T103,1992-10-20,1992,4,0.107280137099415,0.107280137099415,0.0328406976078873,0.005461183631701278,2.4493205262779086e-4,0.011037911600374272
T103,1993-02-09,1993,1,0.107280137099415,0.107280137099415,0.0203243807015668,0.009297586596858193,0.001475381135908352,0.04123683008056441
T104,1992-10-20,1992,4,0.107280137099415,0.107280137099415,0.0328406976078873,0.009571679114750478,0.0010450850262573104,0.012196756761941563
T105,1992-10-20,1992,4,0.107280137099415,0.107280137099415,0.0328406976078873,0.009571679114750478,0.0010450850262573104,0.012196756761941563
T106,1992-10-21,1992,4,0.107280137099415,0.107280137099415,0.0328406976078873,1.380327323420772e-4,1.279374572753226e-8,0.006189998184776964
T106,1993-02-09,1993,1,0.107280137099415,0.107280137099415,0.0203243807015668,2.3499874179319866e-4,7.706484676668027e-8,0.023125380288060528
T106,1993-06-08,1993,2,0.107280137099415,0.107280137099415,0.0203243807015668,5.186312747385716e-4,4.19719381513642e-7,0.03136038979006335
T106,1993-08-18,1993,3,0.107280137099415,0.107280137099415,0.0203243807015668,7.578622797919526e-4,1.3845192516440552e-6,0.03470025640267729
T106,1994-06-21,1994,2,0.107280137099415,0.107280137099415,0.0229275745481719,0.0026314971006970245,1.7890555939271567e-5,0.07766649945727135
T106,1994-08-17,1994,3,0.107280137099415,0.107280137099415,0.0229275745481719,0.003545889013303546,3.945226270492579e-5,0.08241082209197782
T106,1996-09-17,1996,3,0.107280137099415,0.107280137099415,0.0402747785821037,0.027081430657279457,0.0013410095247444783,0.2228200593403482
T106,1998-08-12,1998,3,0.107280137099415,0.107280137099415,0.0736921840304981,0.0890262363491732,0.011484355979818667,0.38142761905256906
T106,1999-08-03,1999,3,0.107280137099415,0.107280137099415,0.0992272181382861,0.14146185108042272,0.03134901591072205,0.44796479885296236
T107,1992-11-03,1992,4,0.107280137099415,0.107280137099415,0.0328406976078873,0.005500726731182884,2.4699027957044795e-4,0.011059886843586669
T107,1993-09-07,1993,3,0.107280137099415,0.107280137099415,0.0203243807015668,0.01882817585341379,0.004043877837395276,0.05941790770924132
T108,1992-11-03,1992,4,0.107280137099415,0.107280137099415,0.0328406976078873,0.0020472334231582735,1.6655380522062572e-5,0.009512149636697683
T108,1993-02-24,1993,1,0.107280137099415,0.107280137099415,0.0203243807015668,0.003485385462101166,1.0032592292430074e-4,0.03553669502626788
T108,1994-07-05,1994,3,0.107280137099415,0.107280137099415,0.0229275745481719,0.021086998755489212,0.0023644096640408167,0.11173421908103282
T108,1998-12-01,1998,4,0.107280137099415,0.107280137099415,0.0736921840304981,0.18233703204765972,0.06591940990958538,0.43768203638624203
T109,1992-11-17,1992,4,0.160440064176026,0.160440064176026,0.051230889530024,0.017560465548879845,1.411671669134595e-4,0.008262937444685012
T109,1993-03-09,1993,1,0.107280137099415,0.107280137099415,0.0203243807015668,0.025317870519474567,4.5515832633850125e-4,0.030869729683399107
T109,1993-07-06,1993,3,0.577081615828524,0.577081615828524,0.190653956402906,0.05885146124570473,0.0032285074824383144,0.04587904404223797
T109,1993-09-28,1993,3,0.435996212851397,0.107280137099415,0.0203243807015668,0.05885146124570473,0.0032285074824383144,0.04587904404223797
T109,1994-07-19,1994,3,0.304563668157858,0.107280137099415,0.0229275745481719,0.07570224709742085,0.008601149227992894,0.10893956863828508
U001,2001-01-10,2001,1,0.107280137099415,0.107280137099415,0.089296828883383,0.06269534647916712,0.010598883889309685,0.1413943521487642
U002,2001-03-15,2001,1,0.107280137099415,0.107280137099415,0.089296828883383,0.06269534647916712,0.010598883889309685,0.1413943521487642
U003,2001-06-12,2001,2,0.107280137099415,0.107280137099415,0.089296828883383,0.0025736785861680935,2.0005745721713624e-6,0.08543236813334468
U003,2001-08-07,2001,3,0.107280137099415,0.107280137099415,0.089296828883383,0.0033144023771302144,4.889248245283687e-6,0.09139369004321939
U003,2001-09-18,2001,3,0.107280137099415,0.107280137099415,0.089296828883383,0.0033144023771302144,4.889248245283687e-6,0.09139369004321939
U003,2002-02-05,2002,1,0.107280137099415,0.107280137099415,0.0839908120000431,0.007297260857339591,1.0729941869025418e-4,0.14452810032702623
U003,2002-09-11,2002,3,0.107280137099415,0.107280137099415,0.0839908120000431,0.020864410809872103,6.97350862591056e-4,0.17345844262357735
U003,2002-11-19,2002,4,0.107280137099415,0.107280137099415,0.0839908120000431,0.023222035386871002,0.0013332576469999367,0.1835531600308247
U003,2003-09-02,2003,3,0.107280137099415,0.107280137099415,0.0886866371126443,0.08072119362649502,0.016763391466763027,0.27512748434013207
U004,2001-06-12,2001,2,0.107280137099415,0.107280137099415,0.089296828883383,0.06269534647916712,0.010598883889309685,0.1413943521487642
U005,2001-06-12,2001,2,0.107280137099415,0.107280137099415,0.089296828883383,0.5279718789749679,0.04844321106702451,0.35176354406204824
U005,2001-08-08,2001,3,0.577081615828524,0.577081615828524,0.526819923371647,0.6799261027143068,0.11839143014213468,0.37630899174341487
U005,2001-09-19,2001,3,0.435996212851397,0.107280137099415,0.089296828883383,0.6799261027143068,0.11839143014213468,0.37630899174341487
U005,2002-02-05,2002,1,0.304563668157858,0.107280137099415,0.0839908120000431,0.7518833936929532,0.2450291930638405,0.5950872941768195
U005,2002-07-09,2002,3,0.738027701826318,0.577081615828524,0.510077339648576,0.9969976405928312,0.9746715180365518,0.7142065455743587
U005,2002-09-11,2002,3,0.947705098542163,0.89772572264006,0.870085701130236,0.9969976405928312,0.9746715180365518,0.7142065455743587
U005,2003-01-22,2003,1,0.999922726066935,0.999840473105974,0.999795099039368,0.9999919495195548,0.9999999999919026,0.9983405614911761
U005,2003-09-02,2003,3,0.999987986631851,0.99999977654836,0.999999715822941,0.9999998568619863,1,0.9997311147136874
U006,2001-06-12,2001,2,0.107280137099415,0.107280137099415,0.089296828883383,0.06269534647916712,0.010598883889309685,0.1413943521487642
U007,2001-06-12,2001,2,0.107280137099415,0.107280137099415,0.089296828883383,0.2803370390669721,0.04431275647400154,0.1293207906727183
U007,2001-08-07,2001,3,0.577081615828524,0.577081615828524,0.526819923371647,0.3610201187027838,0.10829692121850948,0.13834457029727842
U008,2001-06-12,2001,2,0.577081615828524,0.577081615828524,0.526819923371647,2.3895876737263422e-6,2.535882667928399e-11,0.055401551784743965
U008,2001-08-07,2001,3,0.435996212851397,0.107280137099415,0.089296828883383,2.4501563944687534e-6,2.722871150438667e-11,0.05926737561371667
U008,2001-09-18,2001,3,0.304563668157858,0.107280137099415,0.089296828883383,2.4501563944687534e-6,2.722871150438667e-11,0.05926737561371667
U008,2002-02-06,2002,1,0.198787274357362,0.107280137099415,0.0839908120000431,2.7758333147834175e-6,9.352045827857597e-11,0.09372420792691583
U008,2002-09-10,2002,3,0.182686492658088,0.160440064176026,0.127255374267145,3.885214337469352e-6,4.754702268695307e-10,0.11248508149173478
U008,2002-11-19,2002,4,0.112397419303441,0.107280137099415,0.0839908120000431,4.0064442405997026e-6,6.577235806289736e-10,0.11903134751958337
U008,2003-06-03,2003,2,0.0669373637413681,0.107280137099415,0.0886866371126443,6.301709103518071e-6,3.918914844998449e-9,0.1725893091686824
U008,2003-09-03,2003,3,0.0390549754934394,0.107280137099415,0.0886866371126443,7.469108750682143e-6,8.897361475828095e-9,0.1790567823939123
U008,2004-07-06,2004,3,0.0225066906891761,0.107280137099415,0.0744255990744436,1.5438675561623996e-5,9.912487815065531e-8,0.2462601308417566
U008,2005-06-21,2005,2,0.0128762520993361,0.107280137099415,0.0675029596575904,2.498384021848711e-5,3.9550745809565603e-7,0.2971688313863298
U008,2006-05-24,2006,2,0.0073356787692032,0.107280137099415,0.0661325505975349,4.2706674248659476e-5,1.9910351875111924e-6,0.3447073929831184
U008,2007-06-05,2007,2,7.4073803657438e-4,0.0208347673680595,0.0253931911946848,7.656915475867596e-5,8.964635724957445e-6,0.3882354917340974
U008,2009-05-05,2009,2,7.43537269293756e-5,0.0208347673680595,0.0234124165068221,0.00106523914083672,3.5812054230308343e-4,0.4743060946320366
U008,2009-10-14,2009,4,7.45899586409613e-6,0.0208347673680595,0.0234124165068221,0.0029612593203181704,0.0019214105695282736,0.4835462736865307
U009,2001-06-13,2001,2,0.107280137099415,0.107280137099415,0.089296828883383,0.19384210320209888,0.011904393045260118,0.48495508473774807
U009,2001-09-18,2001,3,0.107280137099415,0.107280137099415,0.089296828883383,0.24963129859875804,0.029093408272470957,0.5187944062398746
U009,2002-02-05,2002,1,0.107280137099415,0.107280137099415,0.0839908120000431,0.41957641977467325,0.171224209713554,0.7905208834657792
U009,2002-07-09,2002,3,0.577081615828524,0.577081615828524,0.510077339648576,0.9984749556256739,0.9901319827276934,0.9384690766459182
U009,2002-09-10,2002,3,0.89772572264006,0.89772572264006,0.870085701130236,0.9984749556256739,0.9901319827276934,0.9384690766459182
U009,2002-11-19,2002,4,0.998862036695519,0.998862036695519,0.998509105365481,0.999852213767697,0.9999999999129723,0.995771532876492
U009,2003-06-04,2003,2,0.999998404479077,0.999998404479077,0.999997940291011,0.999999940271806,1,0.9999951121405485
U009,2003-09-02,2003,3,0.999999997765483,0.999999997765483,0.999999997141225,0.9999999998854456,1,0.9999997069580833
U009,2004-02-03,2004,1,0.999999999996871,0.999999999996871,0.999999999995896,0.9999999999996789,1,0.999999998171383
U009,2004-10-05,2004,4,0.999999999999996,0.999999999999996,0.999999999999994,1,1,0.9999999999971341
U009,2004-11-23,2004,4,1,1,1,1,1,0.9999999999971341
U010,2001-06-13,2001,2,0.107280137099415,0.107280137099415,0.089296828883383,0.007357168085813531,3.453381434551805e-5,0.10011117181974173
U010,2001-08-07,2001,3,0.107280137099415,0.107280137099415,0.089296828883383,0.009474615643001776,8.439794923941186e-5,0.10709675509493279
U010,2001-09-19,2001,3,0.107280137099415,0.107280137099415,0.089296828883383,0.009474615643001776,8.439794923941186e-5,0.10709675509493279
U010,2002-02-05,2002,1,0.107280137099415,0.107280137099415,0.0839908120000431,0.020860093013171876,0.0018521969917919415,0.16936060419203713
U010,2002-11-19,2002,4,0.107280137099415,0.107280137099415,0.0839908120000431,0.06346154687074634,0.014597846000955662,0.21391860470881072
U011,2001-06-13,2001,2,0.107280137099415,0.107280137099415,0.089296828883383,0.012385072068152012,1.412844742444328e-4,0.10856866638091027
U011,2001-08-08,2001,3,0.107280137099415,0.107280137099415,0.089296828883383,0.015949587692971938,3.4528823738656e-4,0.11614439890201063
U011,2001-09-18,2001,3,0.107280137099415,0.107280137099415,0.089296828883383,0.015949587692971938,3.4528823738656e-4,0.11614439890201063
U011,2002-02-05,2002,1,0.107280137099415,0.107280137099415,0.0839908120000431,0.03511592399454063,0.007577694012141675,0.1836683618857485
U012,2001-06-13,2001,2,0.107280137099415,0.107280137099415,0.089296828883383,8.748908098244738e-5,6.3014510344453354e-9,0.07018344474992587
U012,2001-08-07,2001,3,0.107280137099415,0.107280137099415,0.089296828883383,1.1266908756190059e-4,1.5400254927494847e-8,0.07508072333460923
U012,2001-09-18,2001,3,0.107280137099415,0.107280137099415,0.089296828883383,1.1266908756190059e-4,1.5400254927494847e-8,0.07508072333460923
U012,2002-02-05,2002,1,0.107280137099415,0.107280137099415,0.0839908120000431,2.480615293335348e-4,3.3797392124564563e-7,0.1187311105350776
U012,2002-07-10,2002,3,0.107280137099415,0.107280137099415,0.0839908120000431,7.09260331420704e-4,2.1965301246812776e-6,0.14249764217326533
U012,2002-09-10,2002,3,0.107280137099415,0.107280137099415,0.0839908120000431,7.09260331420704e-4,2.1965301246812776e-6,0.14249764217326533
U012,2003-06-03,2003,2,0.107280137099415,0.107280137099415,0.0886866371126443,0.0023681171139949123,4.662541614675992e-5,0.219550720108652
U012,2003-09-02,2003,3,0.107280137099415,0.107280137099415,0.0886866371126443,0.003139880187737593,1.0133930790119238e-4,0.2277438037886572
U012,2004-07-06,2004,3,0.107280137099415,0.107280137099415,0.0744255990744436,0.008408527812697606,0.0010929535495898812,0.31287792622488303
U012,2008-06-03,2008,2,0.0208347673680595,0.0208347673680595,0.0323551419465975,0.03564284629165397,0.016705546872340438,0.5164563410607441
U013,2001-06-13,2001,2,0.107280137099415,0.107280137099415,0.089296828883383,0.06269534647916712,0.010598883889309685,0.1413943521487642
U014,2001-06-13,2001,2,0.107280137099415,0.107280137099415,0.089296828883383,0.06269534647916712,0.010598883889309685,0.1413943521487642
U015,2001-06-26,2001,2,0.107280137099415,0.107280137099415,0.089296828883383,0.06269534647916712,0.010598883889309685,0.1413943521487642
U016,2001-06-26,2001,2,0.577081615828524,0.577081615828524,0.526819923371647,0.4316585895012098,0.17339738728459111,0.1413943521487642
U017,2001-06-26,2001,2,0.577081615828524,0.577081615828524,0.526819923371647,0.4316585895012098,0.17339738728459111,0.1413943521487642
U018,2001-06-26,2001,2,0.577081615828524,0.577081615828524,0.526819923371647,0.4316585895012098,0.17339738728459111,0.1413943521487642
U019,2001-06-26,2001,2,0.107280137099415,0.107280137099415,0.089296828883383,0.004244689054560098,8.037162385238283e-6,0.09193558482767705
U019,2001-08-22,2001,3,0.107280137099415,0.107280137099415,0.089296828883383,0.005466342055384275,1.9642198114332725e-5,0.09835068987632742
U019,2001-10-03,2001,4,0.107280137099415,0.107280137099415,0.089296828883383,0.006131453657390277,5.14692233506949e-5,0.10676643195710117
U019,2002-01-22,2002,1,0.107280137099415,0.107280137099415,0.0839908120000431,0.011526242521370076,3.264352151891887e-4,0.15460402504202064
U019,2002-06-18,2002,2,0.107280137099415,0.107280137099415,0.0839908120000431,0.026752286516352704,0.0017644932844224882,0.17744675403182034
U019,2002-08-20,2002,3,0.107280137099415,0.107280137099415,0.0839908120000431,0.03937277856957981,0.005762319345207303,0.1866484614047494
U020,2001-06-26,2001,2,0.107280137099415,0.107280137099415,0.089296828883383,0.0025290596345156568,1.94308925092571e-6,0.08624151520401921
U020,2001-08-21,2001,3,0.107280137099415,0.107280137099415,0.089296828883383,0.0032569417601686843,4.748758602988164e-6,0.09225929798775374
U020,2002-01-22,2002,1,0.107280137099415,0.107280137099415,0.0839908120000431,0.005474217258881005,2.7947995343208738e-5,0.1405815114349744
U020,2002-06-18,2002,2,0.107280137099415,0.107280137099415,0.0839908120000431,0.010613710399333287,1.0903645162175767e-4,0.15988597525086126
U020,2002-08-21,2002,3,0.107280137099415,0.107280137099415,0.0839908120000431,0.014873709408798074,3.344637488045677e-4,0.16766236777840954
U020,2003-01-14,2003,1,0.107280137099415,0.107280137099415,0.0886866371126443,0.026769534338325983,0.0021137085371801378,0.23041989177431768
U020,2003-03-10,2003,1,0.107280137099415,0.107280137099415,0.0886866371126443,0.026769534338325983,0.0021137085371801378,0.23041989177431768
U021,2001-06-26,2001,2,0.107280137099415,0.107280137099415,0.089296828883383,0.021343887337857848,5.956208379064209e-4,0.11826535467308201
U021,2001-08-21,2001,3,0.107280137099415,0.107280137099415,0.089296828883383,0.02748681646184982,0.0014556508800507358,0.1265177052211944
U021,2001-10-02,2001,4,0.107280137099415,0.107280137099415,0.089296828883383,0.03083124685895213,0.0038142991853492006,0.13734366258999184
U022,2001-06-26,2001,2,0.160440064176026,0.160440064176026,0.134892086330935,0.09614171725759875,0.02362324071507634,0.1413943521487642
U023,2001-07-04,2001,3,0.107280137099415,0.107280137099415,0.089296828883383,0.0041808618365310884,7.9799591171697e-6,0.09167363960654003
U023,2001-08-21,2001,3,0.107280137099415,0.107280137099415,0.089296828883383,0.0041808618365310884,7.9799591171697e-6,0.09167363960654003
U023,2001-10-02,2001,4,0.107280137099415,0.107280137099415,0.089296828883383,0.004848831358961146,4.007693331919916e-5,0.10016295419416976
U023,2002-01-22,2002,1,0.107280137099415,0.107280137099415,0.0839908120000431,0.01026680111052632,3.1737511877425763e-4,0.1484187553956681
U023,2002-06-18,2002,2,0.107280137099415,0.107280137099415,0.0839908120000431,0.025558269948466977,0.0017676304413001937,0.17146118119402973
U023,2002-11-06,2002,4,0.107280137099415,0.107280137099415,0.0839908120000431,0.0421380567500408,0.008375742598416558,0.1917014401251975
U024,2001-07-04,2001,3,0.107280137099415,0.107280137099415,0.089296828883383,0.007149314695117063,3.3297468615514336e-5,0.09965627236105587
U024,2001-08-21,2001,3,0.107280137099415,0.107280137099415,0.089296828883383,0.007149314695117063,3.3297468615514336e-5,0.09965627236105587
U024,2001-10-03,2001,4,0.107280137099415,0.107280137099415,0.089296828883383,0.00829154912173037,1.6722647444782852e-4,0.10888480796119754
U024,2002-01-22,2002,1,0.107280137099415,0.107280137099415,0.0839908120000431,0.017556330469947163,0.0013242910021923921,0.16134256231869343
U024,2002-06-19,2002,2,0.107280137099415,0.107280137099415,0.0839908120000431,0.04370489197412756,0.007375679283416724,0.18639144519360362
U025,2001-07-24,2001,3,0.107280137099415,0.107280137099415,0.089296828883383,0.01221121595971658,1.3938421146875927e-4,0.10839601248454793
U025,2001-09-05,2001,3,0.107280137099415,0.107280137099415,0.089296828883383,0.01221121595971658,1.3938421146875927e-4,0.10839601248454793
U025,2001-10-16,2001,4,0.107280137099415,0.107280137099415,0.089296828883383,0.014162182150857188,7.000150836316406e-4,0.11843388001086702
U025,2002-01-09,2002,1,0.107280137099415,0.107280137099415,0.0839908120000431,0.029986670327311272,0.005543522218675669,0.1754921189107254
U026,2001-07-24,2001,3,0.107280137099415,0.107280137099415,0.089296828883383,0.007330719365918035,3.3922541064561507e-5,0.1005289428437326
U026,2001-09-04,2001,3,0.107280137099415,0.107280137099415,0.089296828883383,0.007330719365918035,3.3922541064561507e-5,0.1005289428437326
U026,2002-01-08,2002,1,0.107280137099415,0.107280137099415,0.0839908120000431,0.013883858237988676,4.4529900960653244e-4,0.1575113689886692
U026,2002-05-29,2002,2,0.107280137099415,0.107280137099415,0.0839908120000431,0.029073586488265985,0.0018831860899843466,0.18027554109882823
U026,2002-08-06,2002,3,0.107280137099415,0.107280137099415,0.0839908120000431,0.04166397731706399,0.00588053679882254,0.1894456035041658
U027,2001-07-24,2001,3,0.107280137099415,0.107280137099415,0.089296828883383,0.021071089309305662,5.869180061628325e-4,0.11804089667944448
U027,2001-09-05,2001,3,0.107280137099415,0.107280137099415,0.089296828883383,0.021071089309305662,5.869180061628325e-4,0.11804089667944448
U027,2001-10-17,2001,4,0.107280137099415,0.107280137099415,0.089296828883383,0.02443758311209922,0.0029476183338101878,0.12897191578612138
U028,2001-07-24,2001,3,0.107280137099415,0.107280137099415,0.089296828883383,0.021071089309305662,5.869180061628325e-4,0.11804089667944448
U028,2001-09-05,2001,3,0.107280137099415,0.107280137099415,0.089296828883383,0.021071089309305662,5.869180061628325e-4,0.11804089667944448
U028,2001-10-17,2001,4,0.107280137099415,0.107280137099415,0.089296828883383,0.02443758311209922,0.0029476183338101878,0.12897191578612138
U029,2001-07-24,2001,3,0.107280137099415,0.107280137099415,0.089296828883383,0.03660335881384233,0.0025115837329438475,0.12934590360540985
U029,2001-10-16,2001,4,0.107280137099415,0.107280137099415,0.089296828883383,0.03991643781964777,0.004867737833316732,0.140136808225776
U030,2001-07-24,2001,3,0.107280137099415,0.107280137099415,0.089296828883383,0.021071089309305662,5.869180061628325e-4,0.11804089667944448
U030,2001-09-05,2001,3,0.107280137099415,0.107280137099415,0.089296828883383,0.021071089309305662,5.869180061628325e-4,0.11804089667944448
U030,2001-10-16,2001,4,0.107280137099415,0.107280137099415,0.089296828883383,0.02443758311209922,0.0029476183338101878,0.12897191578612138
U031,2001-07-24,2001,3,0.107280137099415,0.107280137099415,0.089296828883383,0.06395172419194242,4.112516613912364e-4,0.19240565251098662
U031,2001-09-04,2001,3,0.160440064176026,0.160440064176026,0.134892086330935,0.06395172419194242,4.112516613912364e-4,0.19240565251098662
U031,2001-10-16,2001,4,0.107280137099415,0.107280137099415,0.089296828883383,0.07037691589716477,0.0011436321889133456,0.21022312021069173
U031,2002-01-08,2002,1,0.107280137099415,0.107280137099415,0.0839908120000431,0.12249230909693032,0.007470951084027712,0.31150293147884134
U031,2002-05-29,2002,2,0.160440064176026,0.160440064176026,0.127255374267145,0.2695807846021729,0.04056250518092865,0.3598646305473866
U031,2002-08-06,2002,3,0.107280137099415,0.107280137099415,0.0839908120000431,0.3462482056712562,0.08129399839413404,0.3793461120763724
U031,2003-05-13,2003,2,0.577081615828524,0.577081615828524,0.524943329981422,0.8351655979694966,0.6586371759985671,0.5930402049916111
U031,2005-07-20,2005,3,0.998974692208674,0.998974692208674,0.998544459504655,0.9990654878628388,0.9999999995734351,0.9871994537603671
U032,2001-07-24,2001,3,0.107280137099415,0.107280137099415,0.089296828883383,0.022075729689864508,6.627857308450724e-5,0.24588635126308822
U032,2001-09-04,2001,3,0.107280137099415,0.107280137099415,0.089296828883383,0.022075729689864508,6.627857308450724e-5,0.24588635126308822
U032,2002-01-08,2002,1,0.107280137099415,0.107280137099415,0.0839908120000431,0.041809853332975544,8.700345559754652e-4,0.3852611467652811
U032,2002-05-28,2002,2,0.107280137099415,0.107280137099415,0.0839908120000431,0.08755220386880556,0.0036794085283648643,0.44094062633956504
U032,2002-08-06,2002,3,0.107280137099415,0.107280137099415,0.0839908120000431,0.1254669092002498,0.011489516285207332,0.4633699200526028
U032,2002-10-23,2002,4,0.107280137099415,0.107280137099415,0.0839908120000431,0.14608638394604717,0.03288794996928929,0.4927616753222591
U032,2004-05-25,2004,2,0.993440988071037,0.993440988071037,0.99022930985861,0.9941043911656549,0.9999999982283324,0.9832245047085167
U033,2001-07-24,2001,3,0.107280137099415,0.107280137099415,0.089296828883383,0.012568811805116733,1.4399449184064787e-4,0.10879636994386367
U033,2001-09-04,2001,3,0.107280137099415,0.107280137099415,0.089296828883383,0.012568811805116733,1.4399449184064787e-4,0.10879636994386367
U033,2001-10-16,2001,4,0.107280137099415,0.107280137099415,0.089296828883383,0.014576910505154861,7.23168823686455e-4,0.11887131203637454
U033,2002-08-07,2002,3,0.107280137099415,0.107280137099415,0.0839908120000431,0.06913765172252628,0.015787940035986645,0.20971729712834905
U034,2001-07-24,2001,3,0.107280137099415,0.107280137099415,0.089296828883383,0.00457562257258872,8.599577168794786e-6,0.0946973495092266
U034,2001-09-04,2001,3,0.107280137099415,0.107280137099415,0.089296828883383,0.00457562257258872,8.599577168794786e-6,0.0946973495092266
U034,2002-05-28,2002,2,0.107280137099415,0.107280137099415,0.0839908120000431,0.014037130404206106,1.9790315964453845e-4,0.16769287379764583
U034,2002-10-23,2002,4,0.107280137099415,0.107280137099415,0.0839908120000431,0.01986088898504968,5.85284808324506e-4,0.1846621553787008
