transition_id,tattoo,entry_group,origin_year,next_year,origin_SG,dest_SG,observed_category,observed_distance_m,sigma_test,exp_same_SG,exp_neighbour_SG,exp_nonneighbour_SG,exp_peripheral,expected_prob_observed
1565,E086,1,1990,1991,2,3,neighbour_SG,397.7235220602372,100,0.657131039187764,0.3180693743832574,0.011119601163194237,0.013679985265784258,0.3180693743832574
1565,E086,1,1990,1991,2,3,neighbour_SG,397.7235220602372,150,0.4314294641018157,0.47070273477586416,0.03638867630154061,0.06147912482077955,0.47070273477586416
1566,E087,1,1988,1989,11,11,same_SG,127.38916751435343,60,0.5084918509224245,0.4915081490775755,0,0,0.5084918509224245
1566,E087,1,1988,1989,11,11,same_SG,127.38916751435343,100,0.3984693498898829,0.5984094790311754,0.0031211710789417384,0,0.3984693498898829
1566,E087,1,1988,1989,11,11,same_SG,127.38916751435343,150,0.3244761899007722,0.6370661263825033,0.03837147072110958,8.621299561496808e-5,0.3244761899007722
1567,E087,1,1989,1990,11,11,same_SG,0,60,0.7943699613652977,0.2056300386347023,0,0,0.7943699613652977
1567,E087,1,1989,1990,11,11,same_SG,0,100,0.5912456689188397,0.40293406681283983,0.005820264268320541,0,0.5912456689188397
1567,E087,1,1989,1990,11,11,same_SG,0,150,0.4330311823861508,0.5118397966198263,0.055122597567488725,6.423426534155869e-6,0.4330311823861508
1568,E087,1,1990,1991,11,11,same_SG,0,60,0.7943699613652977,0.2056300386347023,0,0,0.7943699613652977
1568,E087,1,1990,1991,11,11,same_SG,0,100,0.5912456689188397,0.40293406681283983,0.005820264268320541,0,0.5912456689188397
1568,E087,1,1990,1991,11,11,same_SG,0,150,0.4330311823861508,0.5118397966198263,0.055122597567488725,6.423426534155869e-6,0.4330311823861508
1569,E087,1,1991,1992,11,11,same_SG,127.38916751435343,60,0.7943699613652977,0.2056300386347023,0,0,0.7943699613652977
1569,E087,1,1991,1992,11,11,same_SG,127.38916751435343,100,0.5912456689188397,0.40293406681283983,0.005820264268320541,0,0.5912456689188397
1569,E087,1,1991,1992,11,11,same_SG,127.38916751435343,150,0.4330311823861508,0.5118397966198263,0.055122597567488725,6.423426534155869e-6,0.4330311823861508
1570,E087,1,1992,1993,11,11,same_SG,127.38916751435343,60,0.5084918509224245,0.4915081490775755,0,0,0.5084918509224245
1570,E087,1,1992,1993,11,11,same_SG,127.38916751435343,100,0.3984693498898829,0.5984094790311754,0.0031211710789417384,0,0.3984693498898829
1570,E087,1,1992,1993,11,11,same_SG,127.38916751435343,150,0.3244761899007722,0.6370661263825033,0.03837147072110958,8.621299561496808e-5,0.3244761899007722
1571,E087,1,1993,1994,11,11,same_SG,0,60,0.7943699613652977,0.2056300386347023,0,0,0.7943699613652977
1571,E087,1,1993,1994,11,11,same_SG,0,100,0.5912456689188397,0.40293406681283983,0.005820264268320541,0,0.5912456689188397
1571,E087,1,1993,1994,11,11,same_SG,0,150,0.4330311823861508,0.5118397966198263,0.055122597567488725,6.423426534155869e-6,0.4330311823861508
1572,E088,1,1988,1989,21,16,neighbour_SG,158.90248582070703,60,0.8311955952336006,0.16866770068207296,1.3670408432643537e-4,0,0.16866770068207296
1572,E088,1,1988,1989,21,16,neighbour_SG,158.90248582070703,100,0.6611605049306535,0.331596333386678,0.0072431616826684865,0,0.331596333386678
1572,E088,1,1988,1989,21,16,neighbour_SG,158.90248582070703,150,0.5416199895349346,0.41768472735356005,0.03811392255576304,0.0025813605557423996,0.41768472735356005
1573,E088,1,1989,1990,16,16,same_SG,0,60,0.7408383102064412,0.2591616897935588,0,0,0.7408383102064412
1573,E088,1,1989,1990,16,16,same_SG,0,100,0.5468305505590987,0.4531059226271872,6.352681371404238e-5,0,0.5468305505590987
1573,E088,1,1989,1990,16,16,same_SG,0,150,0.42242242113913997,0.5681195897261956,0.00829625949109144,0.0011617296435729597,0.42242242113913997
1574,E088,1,1990,1991,16,16,same_SG,0,60,0.7408383102064412,0.2591616897935588,0,0,0.7408383102064412
1574,E088,1,1990,1991,16,16,same_SG,0,100,0.5468305505590987,0.4531059226271872,6.352681371404238e-5,0,0.5468305505590987
1574,E088,1,1990,1991,16,16,same_SG,0,150,0.42242242113913997,0.5681195897261956,0.00829625949109144,0.0011617296435729597,0.42242242113913997
1575,E088,1,1991,1992,16,16,same_SG,179.51323071016242,60,0.7408383102064412,0.2591616897935588,0,0,0.7408383102064412
1575,E088,1,1991,1992,16,16,same_SG,179.51323071016242,100,0.5468305505590987,0.4531059226271872,6.352681371404238e-5,0,0.5468305505590987
1575,E088,1,1991,1992,16,16,same_SG,179.51323071016242,150,0.42242242113913997,0.5681195897261956,0.00829625949109144,0.0011617296435729597,0.42242242113913997
1576,E088,1,1992,1993,16,16,same_SG,179.51323071016242,60,0.976111314236685,0.02388868576331493,0,0,0.976111314236685
1576,E088,1,1992,1993,16,16,same_SG,179.51323071016242,100,0.8331938717372169,0.16451182126078676,0,0.002294307001996368,0.8331938717372169
1576,E088,1,1992,1993,16,16,same_SG,179.51323071016242,150,0.636705545069654,0.3330240437531988,4.999968118831044e-4,0.029770414365263988,0.636705545069654
1577,E088,1,1993,1994,16,16,same_SG,179.51323071016242,60,0.7408383102064412,0.2591616897935588,0,0,0.7408383102064412
1577,E088,1,1993,1994,16,16,same_SG,179.51323071016242,100,0.5468305505590987,0.4531059226271872,6.352681371404238e-5,0,0.5468305505590987
1577,E088,1,1993,1994,16,16,same_SG,179.51323071016242,150,0.42242242113913997,0.5681195897261956,0.00829625949109144,0.0011617296435729597,0.42242242113913997
1578,E089,1,1988,1989,14,14,same_SG,0,60,0.877064533328874,0.12293546667112595,0,0,0.877064533328874
1578,E089,1,1988,1989,14,14,same_SG,0,100,0.6549259210751336,0.34507407892486647,0,0,0.6549259210751336
1578,E089,1,1988,1989,14,14,same_SG,0,150,0.477690733057633,0.514361741664028,0.002718475826705394,0.005229049451633615,0.477690733057633
1579,E089,1,1989,1990,14,14,same_SG,0,60,0.877064533328874,0.12293546667112595,0,0,0.877064533328874
1579,E089,1,1989,1990,14,14,same_SG,0,100,0.6549259210751336,0.34507407892486647,0,0,0.6549259210751336
1579,E089,1,1989,1990,14,14,same_SG,0,150,0.477690733057633,0.514361741664028,0.002718475826705394,0.005229049451633615,0.477690733057633
1580,E094,1,1988,1989,4,4,same_SG,0,60,1,0,0,0,1
1580,E094,1,1988,1989,4,4,same_SG,0,100,0.9832547898124954,0.014104730030782204,0,0.0026404801567225166,0.9832547898124954
1580,E094,1,1988,1989,4,4,same_SG,0,150,0.8757988231401371,0.08302833194006401,6.336514288760751e-5,0.04110947977691122,0.8757988231401371
1581,E094,1,1989,1990,4,4,same_SG,0,60,1,0,0,0,1
1581,E094,1,1989,1990,4,4,same_SG,0,100,0.9832547898124954,0.014104730030782204,0,0.0026404801567225166,0.9832547898124954
1581,E094,1,1989,1990,4,4,same_SG,0,150,0.8757988231401371,0.08302833194006401,6.336514288760751e-5,0.04110947977691122,0.8757988231401371
1582,E094,1,1990,1991,4,4,same_SG,0,60,1,0,0,0,1
1582,E094,1,1990,1991,4,4,same_SG,0,100,0.9832547898124954,0.014104730030782204,0,0.0026404801567225166,0.9832547898124954
1582,E094,1,1990,1991,4,4,same_SG,0,150,0.8757988231401371,0.08302833194006401,6.336514288760751e-5,0.04110947977691122,0.8757988231401371
1583,E097,1,1988,1989,18,17,neighbour_SG,421.2172835960082,60,0.6729565485555616,0.32704345144443836,0,0,0.32704345144443836
1583,E097,1,1988,1989,18,17,neighbour_SG,421.2172835960082,100,0.6310869561364685,0.3667172710269528,2.0342350180008864e-4,0.0019923493347786185,0.3667172710269528
1583,E097,1,1988,1989,18,17,neighbour_SG,421.2172835960082,150,0.5714522862811067,0.3849805425841699,0.014304277180092683,0.02926289395463078,0.3849805425841699
1584,E097,1,1989,1990,17,17,same_SG,0,60,0.9430893885516919,0.056910611448308016,0,0,0.9430893885516919
1584,E097,1,1989,1990,17,17,same_SG,0,100,0.8025223342342066,0.19745569674964683,0,2.1969016146470055e-5,0.8025223342342066
1584,E097,1,1989,1990,17,17,same_SG,0,150,0.6172854710230194,0.37788432936005667,0.001551349882788731,0.003278849734135104,0.6172854710230194
1585,E097,1,1990,1991,17,17,same_SG,0,60,0.9430893885516919,0.056910611448308016,0,0,0.9430893885516919
1585,E097,1,1990,1991,17,17,same_SG,0,100,0.8025223342342066,0.19745569674964683,0,2.1969016146470055e-5,0.8025223342342066
1585,E097,1,1990,1991,17,17,same_SG,0,150,0.6172854710230194,0.37788432936005667,0.001551349882788731,0.003278849734135104,0.6172854710230194
